AfterHoursChangeRealtime,AnnualizedGain,Ask,AskRealtime,AverageDailyVolume,Bid,BidRealtime,BookValue,Change,ChangeFromFiftydayMovingAverage,ChangeFromTwoHundreddayMovingAverage,ChangeFromYearHigh,ChangeFromYearLow,ChangePercentRealtime,ChangeRealtime,Change_PercentChange,ChangeinPercent,Commission,Currency,DaysHigh,DaysLow,DaysRange,DaysRangeRealtime,DaysValueChange,DaysValueChangeRealtime,DividendPayDate,DividendShare,DividendYield,EBITDA,EPSEstimateCurrentYear,EPSEstimateNextQuarter,EPSEstimateNextYear,EarningsShare,ErrorIndicationreturnedforsymbolchangedinvalid,ExDividendDate,FiftydayMovingAverage,HighLimit,HoldingsGain,HoldingsGainPercent,HoldingsGainPercentRealtime,HoldingsGainRealtime,HoldingsValue,HoldingsValueRealtime,LastTradeDate,LastTradeDateTimeUTC,LastTradePriceOnly,LastTradeRealtimeWithTime,LastTradeTime,LastTradeWithTime,LowLimit,MarketCapRealtime,MarketCapitalization,MoreInfo,Name,Notes,OneyrTargetPrice,Open,OrderBookRealtime,PEGRatio,PERatio,PERatioRealtime,PercebtChangeFromYearHigh,PercentChange,PercentChangeFromFiftydayMovingAverage,PercentChangeFromTwoHundreddayMovingAverage,PercentChangeFromYearLow,PreviousClose,PriceBook,PriceEPSEstimateCurrentYear,PriceEPSEstimateNextYear,PricePaid,PriceSales,SharesOwned,ShortRatio,StockExchange,Symbol,TickerTrend,TradeDate,TwoHundreddayMovingAverage,Volume,YearHigh,YearLow,YearRange,symbol
,,,,7785720,,,7.08,-0.24,-1.06,0.21,-8.07,4.13,,,-0.24 - -0.73%,-0.73%,,USD,33.12,32.44,32.44 - 33.12,,,,3/1/2017,0.48,1.41,5.88B,2.11,0.71,2.24,2.08,,11/10/2016,33.90,,,,,,,,2/8/2017,2017-02-08 21:02:00 UTC+0000,32.84,,4:02pm,4:02pm - <b>32.84</b>,,,30.81B,,Kroger Company (The) Common Sto,,36.00,33.06,,2.60,15.78,,-19.73%,-0.73%,-3.12%,+0.64%,+14.39%,33.08,4.67,15.56,14.66,,0.27,,1.84,NYQ,KR,,,32.63,9268413,40.91,28.71,28.71 - 40.91,KR
,,,,4914580,,,29.02,+1.69,-2.28,-4.73,-18.83,6.97,,,+1.69 - +4.32%,+4.32%,,USD,41.22,39.13,39.13 - 41.22,,,,12/21/2016,2.00,4.98,2.38B,3.64,0.34,3.74,3.29,,12/5/2016,43.12,,,,,,,,2/8/2017,2017-02-08 21:04:00 UTC+0000,40.84,,4:04pm,4:04pm - <b>40.84</b>,,,7.21B,,Kohl's Corporation Common Stock,,46.70,39.27,,1.40,12.43,,-31.56%,+4.32%,-5.29%,-10.38%,+20.58%,39.15,1.35,11.22,10.92,,0.37,,4.14,NYQ,KSS,,,45.57,4555174,59.67,33.87,33.87 - 59.67,KSS
,,,,2054370,,,38.31,+0.06,0.40,-4.92,-15.63,9.69,,,+0.06 - +0.07%,+0.07%,,USD,85.08,83.65,83.65 - 85.08,,,,4/5/2017,1.32,1.54,1.12B,5.06,1.25,5.63,4.43,,12/28/2016,84.66,,,,,,,,2/8/2017,2017-02-08 21:02:00 UTC+0000,85.06,,4:02pm,4:02pm - <b>85.06</b>,,,9.07B,,Kansas City Southern Common Sto,,96.32,84.83,,1.49,19.20,,-15.52%,+0.07%,+0.47%,-5.47%,+12.86%,85.00,2.22,16.81,15.11,,3.88,,1.72,NYQ,KSU,,,89.98,1375521,100.69,75.37,75.37 - 100.69,KSU
,,,,915971,,,54.22,-0.17,-0.38,2.88,-1.80,11.06,,,-0.17 - -0.37%,-0.37%,,USD,46.42,45.98,45.98 - 46.42,,,,12/13/2016,0.25,0.54,2.63B,3.21,0.81,3.22,0.48,,11/28/2016,46.63,,,,,,,,2/8/2017,2017-02-08 21:01:00 UTC+0000,46.25,,4:01pm,4:01pm - <b>46.25</b>,,,15.58B,,Loews Corporation Common Stock,,43.33,46.21,,2.58,96.56,,-3.75%,-0.37%,-0.82%,+6.63%,+31.43%,46.42,0.86,14.41,14.36,,1.19,,2.60,NYQ,L,,,43.37,624677,48.05,35.19,35.19 - 48.05,L
,,,,2424950,,,-4.16,+0.38,-3.52,-11.19,-30.11,1.18,,,+0.38 - +0.65%,+0.65%,,USD,58.84,58.10,58.10 - 58.84,,,,3/3/2017,2.40,4.03,2.63B,3.61,0.49,3.71,3.97,,11/16/2016,62.18,,,,,,,,2/8/2017,2017-02-08 21:02:00 UTC+0000,58.66,,4:02pm,4:02pm - <b>58.66</b>,,,16.77B,,"L Brands, Inc.",,68.00,58.43,,1.43,14.76,,-33.92%,+0.65%,-5.66%,-16.02%,+2.05%,58.28,,16.25,15.81,,1.34,,4.42,NYQ,LB,,,69.85,2770158,88.77,57.48,57.48 - 88.77,LB
,,,,883232,,,8.19,-0.42,-0.19,-0.73,-6.44,7.43,,,-0.42 - -0.86%,-0.86%,,USD,48.70,47.90,47.90 - 48.70,,,,1/13/2017,1.36,2.79,597.90M,2.63,0.70,2.83,2.76,,12/13/2016,48.38,,,,,,,,2/8/2017,2017-02-08 21:03:00 UTC+0000,48.19,,4:03pm,4:03pm - <b>48.19</b>,,,6.43B,,"Leggett & Platt, Incorporated C",,50.40,48.65,,7.05,17.49,,-11.78%,-0.86%,-0.39%,-1.49%,+18.23%,48.61,5.93,18.32,17.03,,1.73,,9.07,NYQ,LEG,,,48.92,1173954,54.62,40.76,40.76 - 54.62,LEG
,,,,2674350,,,29.97,+0.57,0.89,1.04,-4.41,8.05,,,+0.57 - +1.28%,+1.28%,,USD,45.35,44.52,44.52 - 45.35,,,,2/10/2017,0.16,0.35,1.34B,3.82,0.94,4.38,3.93,,1/25/2017,44.30,,,,,,,,2/8/2017,2017-02-08 21:01:00 UTC+0000,45.19,,4:01pm,4:01pm - <b>45.19</b>,,,10.60B,,Lennar Corporation Class A Comm,,50.88,44.62,,1.35,11.49,,-8.89%,+1.28%,+2.01%,+2.36%,+21.67%,44.62,1.49,10.89,10.32,,0.96,,3.14,NYQ,LEN,,,44.15,2756883,49.60,37.14,37.14 - 49.60,LEN
,,,,778595,,,53.73,+0.89,-0.37,-1.48,-9.83,30.51,,,+0.89 - +0.68%,+0.68%,,USD,131.84,130.49,130.49 - 131.84,,,,,0.00,0.00,1.79B,8.80,2.22,9.64,6.31,,3/29/1994,131.86,,,,,,,,2/8/2017,2017-02-08 21:02:00 UTC+0000,131.49,,4:02pm,4:02pm - <b>131.49</b>,,,13.54B,,Laboratory Corporation of Ameri,,148.06,131.00,,1.48,20.85,,-6.96%,+0.68%,-0.28%,-1.12%,+30.21%,130.60,2.43,14.94,13.64,,1.45,,2.42,NYQ,LH,,,132.97,645893,141.32,100.98,100.98 - 141.32,LH
,,33.98,,1902150,30.46,,11.15,-0.25,-0.78,-2.70,-5.71,6.69,,,-0.25 - -0.81%,-0.81%,,USD,30.99,30.58,30.58 - 30.99,,,,,,,1.02B,1.81,0.49,2.03,1.53,,,31.42,,,,,,,,2/8/2017,2017-02-08 21:00:00 UTC+0000,30.64,,4:00pm,4:00pm - <b>30.64</b>,,,9.42B,,LKQ Corporation,,38.91,30.89,,0.53,20.03,,-15.71%,-0.81%,-2.48%,-8.11%,+27.93%,30.89,2.77,16.93,15.09,,1.12,,2.12,NMS,LKQ,,,33.34,1946001,36.35,23.95,23.95 - 36.35,LKQ
,,,,631597,,,58.86,-0.56,6.70,9.44,-1.72,47.74,,,-0.56 - -0.35%,-0.35%,,USD,161.43,159.95,159.95 - 161.43,,,,12/15/2016,2.80,1.75,1.21B,8.58,2.09,9.40,9.01,,11/15/2016,153.49,,,,,,,,2/8/2017,2017-02-08 21:02:00 UTC+0000,160.19,,4:02pm,4:02pm - <b>160.19</b>,,,12.38B,,"L3 Technologies, Inc. Common St",,176.60,160.65,,2.90,17.78,,-1.06%,-0.35%,+4.36%,+6.26%,+42.45%,160.75,2.73,18.67,17.04,,1.18,,2.66,NYQ,LLL,,,150.75,433503,161.91,112.45,112.45 - 161.91,LLL
,,,,1669590,63.74,,7.81,+0.28,1.14,3.36,-0.59,24.15,,,+0.28 - +0.44%,+0.44%,,USD,63.86,63.45,63.45 - 63.86,,,,3/7/2017,1.32,2.09,725.98M,2.23,0.59,2.41,2.04,,11/16/2016,62.69,,,,,,,,2/8/2017,2017-02-08 21:00:00 UTC+0000,63.83,,4:00pm,4:00pm - <b>63.83</b>,,,15.37B,,Linear Technology Corporation,,63.00,63.52,,2.90,31.29,,-0.92%,+0.44%,+1.81%,+5.56%,+60.86%,63.55,8.14,28.62,26.49,,10.31,,4.77,NMS,LLTC,,,60.47,1263883,64.42,39.68,39.68 - 64.42,LLTC
,,,,6263510,,,14.74,+0.41,2.39,1.30,-5.68,13.93,,,+0.41 - +0.53%,+0.53%,,USD,78.65,77.19,77.19 - 78.65,,,,3/10/2017,2.08,2.69,5.41B,4.11,1.03,4.37,2.58,,11/10/2016,75.72,,,,,,,,2/8/2017,2017-02-08 21:00:00 UTC+0000,78.11,,4:00pm,4:00pm - <b>78.11</b>,,,83.74B,,Eli Lilly and Company Common St,,86.35,77.44,,1.66,30.30,,-6.77%,+0.53%,+3.15%,+1.69%,+21.70%,77.70,5.27,19.00,17.87,,3.93,,1.89,NYQ,LLY,,,76.81,2821567,83.79,64.18,64.18 - 83.79,LLY
,,,,1563750,,,5.18,+0.37,2.92,6.23,-13.16,53.09,,,+0.37 - +0.14%,+0.14%,,USD,257.81,256.40,256.40 - 257.81,,,,3/24/2017,7.28,2.86,6.76B,12.65,3.09,14.10,17.49,,11/29/2016,253.82,,,,,,,,2/8/2017,2017-02-08 21:03:00 UTC+0000,256.74,,4:03pm,4:03pm - <b>256.74</b>,,,74.92B,,Lockheed Martin Corporation Com,,281.58,256.93,,2.39,14.68,,-4.88%,+0.14%,+1.15%,+2.49%,+26.07%,256.37,49.51,20.30,18.21,,1.58,,1.95,NYQ,LMT,,,250.51,973415,269.90,203.65,203.65 - 269.90,LMT
,,,,1674220,,,63.98,-0.98,0.73,12.72,-2.01,37.97,,,-0.98 - -1.41%,-1.41%,,USD,68.79,67.98,67.98 - 68.79,,,,2/1/2017,1.16,1.67,1.80B,6.99,1.74,7.52,5.03,,1/6/2017,67.63,,,,,,,,2/8/2017,2017-02-08 21:02:00 UTC+0000,68.36,,4:02pm,4:02pm - <b>68.36</b>,,,15.47B,,Lincoln National Corporation Co,,73.17,68.75,,1.15,13.59,,-2.86%,-1.41%,+1.09%,+22.86%,+124.94%,69.34,1.08,9.78,9.09,,1.18,,4.02,NYQ,LNC,,,55.64,1789844,70.37,30.39,30.39 - 70.37,LNC
,,,,1053520,,,16.96,+0.35,0.59,0.39,-2.84,5.08,,,+0.35 - +0.93%,+0.93%,,USD,38.15,37.76,37.76 - 38.15,,,,2/15/2017,1.26,3.33,1.03B,1.88,0.43,2.00,1.51,,1/27/2017,37.56,,,,,,,,2/8/2017,2017-02-08 21:04:00 UTC+0000,38.15,,4:04pm,4:04pm - <b>38.15</b>,,,8.68B,,Alliant Energy Corporation Comm,,37.00,37.89,,3.34,25.25,,-6.93%,+0.93%,+1.56%,+1.02%,+15.34%,37.80,2.23,20.29,19.08,,2.64,,6.25,NYQ,LNT,,,37.76,1542862,40.99,33.08,33.08 - 40.99,LNT
,,,,6077930,,,7.56,+0.21,0.25,-0.69,-11.20,9.77,,,+0.21 - +0.29%,+0.29%,,USD,72.77,72.21,72.21 - 72.77,,,,2/8/2017,1.40,1.91,7.54B,3.92,1.02,4.54,2.72,,1/23/2017,72.20,,,,,,,,2/8/2017,2017-02-08 21:02:00 UTC+0000,72.45,,4:02pm,4:02pm - <b>72.45</b>,,,63.02B,,"Lowe's Companies, Inc. Common S",,80.62,72.61,,1.16,26.60,,-13.39%,+0.29%,+0.35%,-0.94%,+15.59%,72.24,9.56,18.48,15.96,,1.01,,1.22,NYQ,LOW,,,73.14,4029600,83.65,62.68,62.68 - 83.65,LOW
,,116.49,,1952090,114.20,,39.39,-1.13,4.36,15.53,-3.27,52.77,,,-1.13 - -0.97%,-0.97%,,USD,117.51,115.70,115.70 - 117.51,,,,1/4/2017,1.80,1.53,1.62B,9.23,2.65,8.69,5.58,,12/12/2016,111.51,,,,,,,,2/8/2017,2017-02-08 21:00:00 UTC+0000,115.87,,4:00pm,4:00pm - <b>115.87</b>,,,18.87B,,Lam Research Corporation,,131.89,117.50,,0.82,20.77,,-2.74%,-0.97%,+3.91%,+15.48%,+83.63%,117.00,2.97,12.55,13.33,,2.99,,8.49,NMS,LRCX,,,100.34,2334350,119.14,63.10,63.10 - 119.14,LRCX
,,,,1592500,,,27.97,-0.22,-0.13,2.79,-1.18,9.15,,,-0.22 - -0.93%,-0.93%,,USD,23.54,23.19,23.19 - 23.54,,,,12/28/2016,0.25,1.03,1.06B,0.20,0.00,1.38,0.12,,12/12/2016,23.55,,,,,,,,2/8/2017,2017-02-08 21:02:00 UTC+0000,23.42,,4:02pm,4:02pm - <b>23.42</b>,,,8.43B,,Leucadia National Corporation C,,30.00,23.50,,6.59,200.17,,-4.80%,-0.93%,-0.53%,+13.51%,+64.12%,23.64,0.85,117.10,16.97,,0.80,,4.49,NYQ,LUK,,,20.63,1429295,24.60,14.27,14.27 - 24.60,LUK
,,,,5780680,,,13.68,-0.12,1.74,9.59,-1.26,18.14,,,-0.12 - -0.23%,-0.23%,,USD,53.49,52.36,52.36 - 53.49,,,,3/30/2017,0.40,0.76,4.98B,3.88,1.19,4.66,3.55,,12/6/2016,51.18,,,,,,,,2/8/2017,2017-02-08 21:00:00 UTC+0000,52.92,,4:00pm,4:00pm - <b>52.92</b>,,,32.65B,,Southwest Airlines Company Comm,,62.07,53.20,,1.30,14.91,,-2.33%,-0.23%,+3.41%,+22.12%,+52.16%,53.04,3.88,13.64,11.36,,1.60,,1.97,NYQ,LUV,,,43.33,4076765,54.18,34.78,34.78 - 54.18,LUV
,,,,2288850,,,29.82,-0.63,-0.81,4.82,-2.58,13.54,,,-0.63 - -1.08%,-1.08%,,USD,58.26,57.23,57.23 - 58.26,,,,,,,2.67B,1.59,0.43,1.85,10.34,,,58.36,,,,,,,,2/8/2017,2017-02-08 21:02:00 UTC+0000,57.55,,4:02pm,4:02pm - <b>57.55</b>,,,20.71B,,"Level 3 Communications, Inc. Co",,62.71,58.13,,-0.99,5.57,,-4.28%,-1.08%,-1.39%,+9.14%,+30.77%,58.18,1.95,36.19,31.11,,2.56,,1.61,NYQ,LVLT,,,52.73,2675580,60.12,44.01,44.01 - 60.12,LVLT
,,,,3159350,,,14.86,-0.69,1.16,8.62,-5.98,21.84,,,-0.69 - -0.75%,-0.75%,,USD,92.50,91.33,91.33 - 92.50,,,,12/13/2016,3.40,3.58,6.11B,9.91,2.67,8.90,9.13,,11/25/2016,90.50,,,,,,,,2/8/2017,2017-02-08 21:02:00 UTC+0000,91.66,,4:02pm,4:02pm - <b>91.66</b>,,,37.03B,,LyondellBasell Industries NV Or,,95.43,92.40,,8.32,10.04,,-6.12%,-0.75%,+1.28%,+10.38%,+31.28%,92.35,6.21,9.25,10.30,,1.28,,4.14,NYQ,LYB,,,83.04,4523051,97.64,69.82,69.82 - 97.64,LYB
,,,,8320760,,,12.40,+0.78,0.09,-4.60,-13.52,3.43,,,+0.78 - +2.50%,+2.50%,,USD,31.98,30.81,30.81 - 31.98,,,,1/3/2017,1.51,4.62,3.01B,3.05,0.40,3.21,2.20,,12/13/2016,31.89,,,,,,,,2/8/2017,2017-02-08 21:00:00 UTC+0000,31.98,,4:00pm,4:00pm - <b>31.98</b>,,,9.78B,,Macy's Inc Common Stock,,35.60,31.05,,0.55,14.56,,-29.71%,+2.50%,+0.29%,-12.56%,+12.01%,31.20,2.52,10.49,9.96,,0.36,,1.69,NYQ,M,,,36.58,6918209,45.50,28.55,28.55 - 45.50,M
,,,,3801940,,,5.23,+0.12,-0.31,4.50,-4.35,26.74,,,+0.12 - +0.11%,+0.11%,,USD,106.90,105.80,105.80 - 106.90,,,,2/9/2017,0.88,0.83,6.25B,4.26,1.06,4.96,3.69,,1/5/2017,107.03,,,,,,,,2/8/2017,2017-02-08 21:01:00 UTC+0000,106.72,,4:01pm,4:01pm - <b>106.72</b>,,,115.36B,,Mastercard Incorporated Common,,121.93,106.55,,1.68,28.92,,-3.92%,+0.11%,-0.29%,+4.40%,+33.43%,106.60,20.37,25.05,21.52,,10.69,,1.96,NYQ,MA,,,102.22,2993641,111.07,79.98,79.98 - 111.07,MA
,,,,1449680,,,56.41,+0.36,1.28,2.94,-12.28,13.80,,,+0.36 - +0.37%,+0.37%,,USD,99.00,97.21,97.21 - 99.00,,,,1/31/2017,3.48,3.55,617.07M,2.31,0.51,2.81,2.69,,1/11/2017,96.45,,,,,,,,2/8/2017,2017-02-08 21:02:00 UTC+0000,97.73,,4:02pm,4:02pm - <b>97.73</b>,,,11.09B,,Mid-America Apartment Communiti,,104.63,97.47,,6.02,36.33,,-11.16%,+0.37%,+1.33%,+3.10%,+16.44%,97.37,1.73,42.31,34.78,,9.82,,1.64,NYQ,MAA,,,94.79,616519,110.01,83.93,83.93 - 110.01,MAA
,,,,941473,,,28.94,-0.19,-2.34,-8.18,-27.32,1.19,,,-0.19 - -0.28%,-0.28%,,USD,68.18,67.11,67.11 - 68.18,,,,12/2/2016,2.84,4.10,666.16M,1.00,0.21,1.18,5.97,,11/8/2016,69.53,,,,,,,,2/8/2017,2017-02-08 21:00:00 UTC+0000,67.19,,4:00pm,4:00pm - <b>67.19</b>,,,9.66B,,Macerich Company (The) Common S,,76.05,67.38,,-612.55,11.26,,-28.91%,-0.28%,-3.37%,-10.85%,+1.80%,67.38,2.33,67.19,56.94,,8.64,,3.32,NYQ,MAC,,,75.37,1074810,94.51,66.00,66.00 - 94.51,MAC
,,86.84,,2741360,84.00,,14.96,+0.55,2.43,11.05,-0.12,26.26,,,+0.55 - +0.64%,+0.64%,,USD,86.48,85.37,85.37 - 86.48,,,,12/30/2016,1.20,1.40,1.65B,3.63,0.91,4.06,2.81,,11/21/2016,83.93,,,,,,,,2/8/2017,2017-02-08 21:00:00 UTC+0000,86.36,,4:00pm,4:00pm - <b>86.36</b>,,,33.72B,,Marriott International,,85.92,85.72,,1.60,30.74,,-0.14%,+0.64%,+2.90%,+14.68%,+43.69%,85.81,5.74,23.79,21.27,,11.21,,3.27,NMS,MAR,,,75.31,1869495,86.48,60.10,60.10 - 86.48,MAR
,,,,3260390,,,-0.30,+0.18,1.19,0.51,-3.59,9.17,,,+0.18 - +0.54%,+0.54%,,USD,33.81,33.34,33.34 - 33.81,,,,2/13/2017,0.40,1.20,1.20B,1.54,0.38,1.89,1.39,,1/11/2017,32.60,,,,,,,,2/8/2017,2017-02-08 21:00:00 UTC+0000,33.79,,4:00pm,4:00pm - <b>33.79</b>,,,10.96B,,Masco Corporation Common Stock,,37.80,33.57,,0.90,24.38,,-9.60%,+0.54%,+3.66%,+1.53%,+37.25%,33.61,,21.94,17.88,,1.49,,1.68,NYQ,MAS,,,33.28,4793484,37.38,24.62,24.62 - 37.38,MAS
,,26.19,,5061860,26.10,,7.02,+0.07,-2.48,-4.93,-8.81,0.78,,,+0.07 - +0.27%,+0.27%,,USD,26.15,25.73,25.73 - 26.15,,,,3/3/2017,1.52,5.89,824.15M,1.48,0.02,1.72,0.92,,11/18/2016,28.43,,,,,,,,2/8/2017,2017-02-08 21:00:00 UTC+0000,25.95,,4:00pm,4:00pm - <b>25.95</b>,,,8.89B,,"Mattel, Inc.",,31.27,25.94,,1.12,28.21,,-25.35%,+0.27%,-8.74%,-15.97%,+3.08%,25.88,3.69,17.53,15.09,,1.63,,7.34,NMS,MAT,,,30.88,5728838,34.76,25.17,25.17 - 34.76,MAT
,,,,3882780,,,-1.96,+0.08,2.46,6.60,-7.29,14.34,,,+0.08 - +0.06%,+0.06%,,USD,125.36,124.49,124.49 - 125.36,,,,3/15/2017,3.76,3.03,9.34B,6.17,1.57,6.62,5.44,,11/29/2016,122.21,,,,,,,,2/8/2017,2017-02-08 21:00:00 UTC+0000,124.67,,4:00pm,4:00pm - <b>124.67</b>,,,103.53B,,McDonald's Corporation Common S,,131.17,124.58,,2.33,22.92,,-5.52%,+0.06%,+2.01%,+5.59%,+13.00%,124.59,,20.21,18.83,,4.20,,2.77,NYQ,MCD,,,118.07,2835161,131.96,110.33,110.33 - 131.96,MCD
,,73.50,,2268430,73.03,,11.67,+4.18,7.22,11.21,-2.70,34.79,,,+4.18 - +6.00%,+6.00%,,USD,76.50,73.02,73.02 - 76.50,,,,12/5/2016,1.44,2.08,823.61M,3.62,0.98,4.05,0.23,,11/17/2016,66.58,,,,,,,,2/8/2017,2017-02-08 21:00:00 UTC+0000,73.80,,4:00pm,4:00pm - <b>73.80</b>,,,15.94B,,Microchip Technology Incorporat,,71.81,76.50,,1.14,320.87,,-3.53%,+6.00%,+10.84%,+17.90%,+89.18%,69.62,5.97,20.39,18.22,,5.43,,8.72,NMS,MCHP,,,62.60,11809394,76.50,39.01,39.01 - 76.50,MCHP
,,,,2210750,,,36.27,+1.01,-2.75,-18.69,-58.49,26.41,,,+1.01 - +0.72%,+0.72%,,USD,141.12,139.40,139.40 - 141.12,,,,4/3/2017,1.12,0.81,4.62B,12.67,2.93,12.00,8.43,,11/29/2016,143.69,,,,,,,,2/8/2017,2017-02-08 21:02:00 UTC+0000,140.94,,4:02pm,4:02pm - <b>140.94</b>,,,29.89B,,McKesson Corporation Common Sto,,155.64,139.91,,1.42,16.72,,-29.33%,+0.72%,-1.91%,-11.71%,+23.06%,139.93,3.86,11.12,11.74,,0.15,,0.00,NYQ,MCK,,,159.63,1126983,199.43,114.53,114.53 - 199.43,MCK
,,,,1059960,,,-2.95,-0.24,7.04,3.80,-4.01,29.06,,,-0.24 - -0.22%,-0.22%,,USD,107.46,106.48,106.48 - 107.46,,,,3/10/2017,1.52,1.43,1.58B,4.70,1.09,5.08,4.64,,11/17/2016,99.78,,,,,,,,2/8/2017,2017-02-08 21:02:00 UTC+0000,106.82,,4:02pm,4:02pm - <b>106.82</b>,,,20.42B,,Moody's Corporation Common Stoc,,104.20,107.15,,2.71,23.04,,-3.62%,-0.22%,+7.06%,+3.69%,+37.37%,107.06,,22.73,21.03,,5.80,,4.26,NYQ,MCO,,,103.02,995429,110.83,77.76,77.76 - 110.83,MCO
,,46.30,,8419400,44.25,,17.80,+0.54,-0.19,0.99,-1.93,7.57,,,+0.54 - +1.23%,+1.23%,,USD,45.23,43.58,43.58 - 45.23,,,,1/12/2017,0.76,1.71,4.32B,2.09,0.48,2.34,0.52,,12/28/2016,44.66,,,,,,,,2/8/2017,2017-02-08 21:00:00 UTC+0000,44.47,,4:00pm,4:00pm - <b>44.47</b>,,,68.68B,,"Mondelez International, Inc.",,49.60,43.59,,1.66,84.87,,-4.16%,+1.23%,-0.42%,+2.27%,+20.51%,43.93,2.47,21.28,19.00,,2.56,,2.47,NMS,MDLZ,,,43.48,15334541,46.40,36.90,36.90 - 46.40,MDLZ
,,,,7024680,,,36.55,-0.52,1.63,-5.16,-13.67,6.25,,,-0.52 - -0.68%,-0.68%,,USD,76.14,75.52,75.52 - 76.14,,,,1/13/2017,1.72,2.25,8.95B,4.57,1.31,5.00,3.00,,12/21/2016,73.97,,,,,,,,2/8/2017,2017-02-08 21:01:00 UTC+0000,75.60,,4:01pm,4:01pm - <b>75.60</b>,,,103.80B,,Medtronic plc. Ordinary Shares,,84.54,76.07,,2.25,25.17,,-15.31%,-0.68%,+2.20%,-6.39%,+9.01%,76.12,2.08,16.54,15.12,,3.60,,1.60,NYQ,MDT,,,80.76,3668198,89.27,69.35,69.35 - 89.27,MDT
,,,,6602000,,,61.44,-0.29,-2.60,2.63,-6.70,16.39,,,-0.29 - -0.56%,-0.56%,,USD,51.64,51.09,51.09 - 51.64,,,,3/13/2017,1.60,3.09,1.81B,5.33,1.30,5.85,0.63,,2/2/2017,53.99,,,,,,,,2/8/2017,2017-02-08 21:02:00 UTC+0000,51.39,,4:02pm,4:02pm - <b>51.39</b>,,,56.30B,,"MetLife, Inc. Common Stock",,59.93,51.51,,1.06,81.70,,-11.53%,-0.56%,-4.81%,+5.40%,+46.83%,51.68,0.84,9.64,8.81,,0.89,,2.94,NYQ,MET,,,48.76,6310457,58.09,35.00,35.00 - 58.09,MET
,,,,590526,,,76.40,+0.10,6.28,11.00,-3.86,62.80,,,+0.10 - +0.05%,+0.05%,,USD,215.50,213.47,213.47 - 215.50,,,,,,,1.70B,12.57,2.71,13.19,49.90,,,207.82,,,,,,,,2/8/2017,2017-02-08 21:02:00 UTC+0000,214.10,,4:02pm,4:02pm - <b>214.10</b>,,,15.88B,,"Mohawk Industries, Inc. Common",,235.23,214.27,,2.22,,,-1.77%,+0.05%,+3.02%,+5.41%,+41.51%,214.00,2.80,17.03,16.23,,1.81,,2.08,NYQ,MHK,,,203.10,458141,217.96,151.30,151.30 - 217.96,MHK
,,,,2268640,,,-2.78,+0.12,10.19,6.18,-10.44,14.84,,,+0.12 - +0.14%,+0.14%,,USD,84.35,83.43,83.43 - 84.35,,,,1/6/2017,1.65,1.96,918.30M,3.22,0.79,3.44,2.92,,12/21/2016,73.77,,,,,,,,2/8/2017,2017-02-08 21:02:00 UTC+0000,83.96,,4:02pm,4:02pm - <b>83.96</b>,,,15.48B,,Mead Johnson Nutrition Company,,81.70,83.55,,11.63,28.75,,-11.06%,+0.14%,+13.82%,+7.95%,+21.47%,83.84,,26.07,24.41,,4.13,,3.01,NYQ,MJN,,,77.78,3128694,94.40,69.12,69.12 - 94.40,MJN
,,,,735300,,,12.98,+0.94,3.06,0.73,-11.34,7.86,,,+0.94 - +0.98%,+0.98%,,USD,96.79,95.45,95.45 - 96.79,,,,1/17/2017,1.88,1.96,754.10M,4.08,0.82,4.45,3.69,,12/28/2016,93.44,,,,,,,,2/8/2017,2017-02-08 21:02:00 UTC+0000,96.50,,4:02pm,4:02pm - <b>96.50</b>,,,12.08B,,"McCormick & Company, Incorporat",,97.18,95.45,,2.67,26.15,,-10.52%,+0.98%,+3.27%,+0.77%,+8.87%,95.56,7.36,23.65,21.69,,2.71,,6.65,NYQ,MKC,,,95.77,942378,107.84,88.64,88.64 - 107.84,MKC
,,,,790197,,,65.47,-0.37,-0.94,22.29,-17.73,99.56,,,-0.37 - -0.16%,-0.16%,,USD,228.65,223.33,223.33 - 228.65,,,,12/30/2016,1.68,0.73,917.74M,7.14,0.98,9.09,6.34,,11/29/2016,227.19,,,,,,,,2/8/2017,2017-02-08 21:02:00 UTC+0000,226.25,,4:02pm,4:02pm - <b>226.25</b>,,,14.36B,,"Martin Marietta Materials, Inc.",,234.36,226.62,,1.45,35.70,,-7.27%,-0.16%,-0.41%,+10.93%,+78.59%,226.62,3.46,33.67,24.89,,4.15,,4.52,NYQ,MLM,,,203.96,500439,243.98,126.69,126.69 - 243.98,MLM
,,,,2119030,,,12.20,+0.64,2.08,3.12,-0.24,16.09,,,+0.64 - +0.92%,+0.92%,,USD,70.44,69.33,69.33 - 70.44,,,,2/15/2017,1.36,1.93,3.10B,3.73,1.01,4.19,3.38,,1/23/2017,68.33,,,,,,,,2/8/2017,2017-02-08 21:02:00 UTC+0000,70.41,,4:02pm,4:02pm - <b>70.41</b>,,,36.19B,,"Marsh & McLennan Companies, Inc",,75.06,69.38,,1.80,20.83,,-0.34%,+0.92%,+3.04%,+4.64%,+29.62%,69.77,5.72,18.88,16.80,,2.71,,1.91,NYQ,MMC,,,67.29,2278201,70.65,54.32,54.32 - 70.65,MMC
