AfterHoursChangeRealtime,AnnualizedGain,Ask,AskRealtime,AverageDailyVolume,Bid,BidRealtime,BookValue,Change,ChangeFromFiftydayMovingAverage,ChangeFromTwoHundreddayMovingAverage,ChangeFromYearHigh,ChangeFromYearLow,ChangePercentRealtime,ChangeRealtime,Change_PercentChange,ChangeinPercent,Commission,Currency,DaysHigh,DaysLow,DaysRange,DaysRangeRealtime,DaysValueChange,DaysValueChangeRealtime,DividendPayDate,DividendShare,DividendYield,EBITDA,EPSEstimateCurrentYear,EPSEstimateNextQuarter,EPSEstimateNextYear,EarningsShare,ErrorIndicationreturnedforsymbolchangedinvalid,ExDividendDate,FiftydayMovingAverage,HighLimit,HoldingsGain,HoldingsGainPercent,HoldingsGainPercentRealtime,HoldingsGainRealtime,HoldingsValue,HoldingsValueRealtime,LastTradeDate,LastTradeDateTimeUTC,LastTradePriceOnly,LastTradeRealtimeWithTime,LastTradeTime,LastTradeWithTime,LowLimit,MarketCapRealtime,MarketCapitalization,MoreInfo,Name,Notes,OneyrTargetPrice,Open,OrderBookRealtime,PEGRatio,PERatio,PERatioRealtime,PercebtChangeFromYearHigh,PercentChange,PercentChangeFromFiftydayMovingAverage,PercentChangeFromTwoHundreddayMovingAverage,PercentChangeFromYearLow,PreviousClose,PriceBook,PriceEPSEstimateCurrentYear,PriceEPSEstimateNextYear,PricePaid,PriceSales,SharesOwned,ShortRatio,StockExchange,Symbol,TickerTrend,TradeDate,TwoHundreddayMovingAverage,Volume,YearHigh,YearLow,YearRange,symbol
,,118.51,,1170820,118.48,,3.64,+0.08,1.51,5.78,-2.07,24.80,,,+0.08 - +0.07%,+0.07%,,USD,118.69,117.54,117.54 - 118.69,,,,1/18/2017,1.36,1.16,1.43B,4.35,3.89,4.96,3.74,,1/6/2017,116.97,,,,,,,,2/14/2017,2017-02-14 18:18:00 UTC+0000,118.48,,1:18pm,1:18pm - <b>118.48</b>,,,30.41B,,Intuit Inc.,,116.88,118.16,,1.55,31.70,,-1.72%,+0.07%,+1.29%,+5.13%,+26.47%,118.40,32.52,27.24,23.89,,6.38,,2.35,NMS,INTU,,,112.70,763731,120.55,93.68,93.68 - 120.55,INTU
,,,,3018990,,,10.55,+0.06,-1.32,3.21,-6.12,19.31,,,+0.06 - +0.11%,+0.11%,,USD,52.82,52.33,52.33 - 52.82,,,,3/15/2017,1.85,3.50,2.85B,3.65,0.85,4.14,2.18,,2/13/2017,54.06,,,,,,,,2/14/2017,2017-02-14 19:03:00 UTC+0000,52.74,,2:03pm,2:03pm - <b>52.74</b>,,,21.69B,,International Paper Company Com,,54.40,52.49,,1.83,24.21,,-10.40%,+0.11%,-2.44%,+6.47%,+57.76%,52.68,4.99,14.57,12.74,,1.03,,3.61,NYQ,IP,,,49.53,1504668,58.86,33.43,33.43 - 58.86,IP
,,,,3866810,,,0.00,-0.19,1.01,1.46,-0.78,4.62,,,-0.19 - -0.77%,-0.77%,,USD,24.84,24.49,24.49 - 24.84,,,,3/15/2017,0.60,2.48,1.09B,1.45,0.35,1.62,1.49,,11/29/2016,23.54,,,,,,,,2/14/2017,2017-02-14 19:30:00 UTC+0000,24.55,,2:30pm,2:30pm - <b>24.55</b>,,,9.75B,,"Interpublic Group of Companies,",,26.53,24.75,,1.85,16.48,,-3.08%,-0.77%,+4.30%,+6.31%,+23.21%,24.74,,16.82,15.15,,1.25,,3.95,NYQ,IPG,,,23.09,4083580,25.33,19.92,19.92 - 25.33,IPG
,,,,1983660,,,25.58,-0.26,3.70,10.05,-0.45,32.64,,,-0.26 - -0.32%,-0.32%,,USD,81.79,81.08,81.08 - 81.79,,,,3/31/2017,1.60,1.97,1.93B,4.47,1.44,4.97,5.64,,12/7/2016,78.02,,,,,,,,2/14/2017,2017-02-14 19:13:00 UTC+0000,81.72,,2:13pm,2:13pm - <b>81.72</b>,,,21.46B,,Ingersoll-Rand plc (Ireland),,84.63,81.76,,2.03,14.49,,-0.55%,-0.32%,+4.74%,+14.02%,+66.50%,81.98,3.20,18.28,16.44,,1.59,,2.74,NYQ,IR,,,71.67,955333,82.17,49.08,49.08 - 82.17,IR
,,,,1494460,,,8.07,-0.45,2.38,2.03,-4.33,10.44,,,-0.45 - -1.20%,-1.20%,,USD,37.62,37.03,37.03 - 37.62,,,,12/30/2016,2.20,5.88,1.00B,1.11,0.29,1.27,0.26,,12/13/2016,34.79,,,,,,,,2/14/2017,2017-02-14 19:30:00 UTC+0000,37.17,,2:30pm,2:30pm - <b>37.17</b>,,,9.79B,,Iron Mountain Incorporated (Del,,40.80,37.50,,3.39,140.80,,-10.43%,-1.20%,+6.85%,+5.78%,+39.06%,37.62,4.66,33.49,29.27,,2.98,,11.14,NYQ,IRM,,,35.14,539350,41.50,26.73,26.73 - 41.50,IRM
,,717.66,,371463,717.40,,148.91,+3.86,43.21,39.35,-12.69,197.35,,,+3.86 - +0.54%,+0.54%,,USD,718.00,710.25,710.25 - 718.00,,,,,,,1.05B,23.49,5.86,26.53,18.73,,,671.35,,,,,,,,2/14/2017,2017-02-14 17:28:00 UTC+0000,714.56,,12:28pm,12:28pm - <b>714.56</b>,,,27.71B,,"Intuitive Surgical, Inc.",,742.86,712.42,,2.54,38.15,,-1.74%,+0.54%,+6.44%,+5.83%,+38.16%,710.70,4.77,30.42,26.93,,10.19,,9.03,NMS,ISRG,,,675.21,155050,727.25,517.21,517.21 - 727.25,ISRG
,,,,1286810,,,12.21,+0.04,4.25,8.46,-0.75,37.73,,,+0.04 - +0.03%,+0.03%,,USD,129.49,128.54,128.54 - 129.49,,,,1/11/2017,2.60,2.03,3.53B,6.17,1.59,6.83,5.70,,12/28/2016,125.16,,,,,,,,2/14/2017,2017-02-14 18:41:00 UTC+0000,129.41,,1:41pm,1:41pm - <b>129.41</b>,,,45.07B,,Illinois Tool Works Inc. Common,,133.33,129.30,,2.26,22.70,,-0.58%,+0.03%,+3.40%,+6.99%,+41.15%,129.37,10.59,20.97,18.95,,3.31,,4.35,NYQ,ITW,,,120.95,482810,130.16,91.68,91.68 - 130.16,ITW
,,,,3275830,,,18.94,+0.03,1.22,1.25,-1.48,8.85,,,+0.03 - +0.09%,+0.09%,,USD,31.92,31.66,31.66 - 31.92,,,,3/3/2017,1.12,3.52,1.35B,2.40,0.58,2.71,2.06,,11/10/2016,30.64,,,,,,,,2/14/2017,2017-02-14 16:26:00 UTC+0000,31.86,,11:26am,11:26am - <b>31.86</b>,,,13.02B,,Invesco Ltd Common Stock,,33.09,31.76,,1.79,15.47,,-4.44%,+0.09%,+3.97%,+4.09%,+38.43%,31.83,1.68,13.27,11.76,,2.75,,2.24,NYQ,IVZ,,,30.61,644820,33.34,23.01,23.01 - 33.34,IVZ
,,100.38,,956448,100.29,,12.70,-0.02,2.41,12.07,-2.04,26.45,,,-0.02 - -0.02%,-0.02%,,USD,100.74,99.89,99.89 - 100.74,,,,2/24/2017,0.92,0.92,1.08B,4.16,1.00,4.77,3.81,,2/8/2017,97.93,,,,,,,,2/14/2017,2017-02-14 18:44:00 UTC+0000,100.34,,1:44pm,1:44pm - <b>100.34</b>,,,11.17B,,"J.B. Hunt Transport Services, I",,104.63,100.38,,1.94,26.34,,-1.99%,-0.02%,+2.46%,+13.67%,+35.80%,100.36,7.90,24.12,21.04,,1.70,,3.65,NMS,JBHT,,,88.27,242411,102.38,73.89,73.89 - 102.38,JBHT
,,,,5747390,,,20.856,-0.395,-1.388,-2.632,-7.615,6.800,,,-0.395 - -0.946%,-0.946%,,USD,41.800,40.950,40.950 - 41.800,,,,1/6/2017,1.120,2.680,3.76B,2.660,0.720,3.080,-1.341,,12/12/2016,42.743,,,,,,,,2/14/2017,2017-02-14 19:26:00 UTC+0000,41.355,,2:26pm,2:26pm - <b>41.355</b>,,,38.82B,,Johnson Controls International,,49.950,41.610,,1.170,,,-15.550%,-0.946%,-3.248%,-5.983%,+19.679%,41.750,2.002,15.547,13.427,,0.978,,1.470,NYQ,JCI,,,43.987,4496525,48.970,34.555,34.555 - 48.970,JCI
,,,,1086410,,,33.59,+0.00,-0.79,2.26,-5.97,22.50,,,+0.00 - +0.00%,+0.00%,,USD,57.54,56.78,56.78 - 57.54,,,,3/17/2017,0.60,1.05,642.12M,3.13,0.82,3.47,1.85,,,58.24,,,,,,,,2/14/2017,2017-02-14 18:45:00 UTC+0000,57.45,,1:45pm,1:45pm - <b>57.45</b>,,,6.96B,,Jacobs Engineering Group Inc. C,,59.90,57.54,,2.93,31.05,,-9.41%,+0.00%,-1.36%,+4.09%,+64.38%,57.45,1.71,18.47,16.56,,0.65,,3.77,NYQ,JEC,,,55.19,320960,63.42,34.95,34.95 - 63.42,JEC
,,,,6980170,,,26.73,-0.07,1.37,-1.03,-10.26,15.09,,,-0.07 - -0.06%,-0.06%,,USD,116.07,115.32,115.32 - 116.07,,,,3/14/2017,3.20,2.78,24.81B,7.04,1.81,7.38,5.93,,11/18/2016,114.44,,,,,,,,2/14/2017,2017-02-14 15:57:00 UTC+0000,115.81,,10:57am,10:57am - <b>115.81</b>,,,315.06B,,Johnson & Johnson Common Stock,,125.06,115.44,,2.79,19.53,,-8.14%,-0.06%,+1.19%,-0.88%,+14.98%,115.88,4.34,16.45,15.69,,4.39,,2.18,NYQ,JNJ,,,116.84,1396950,126.07,100.72,100.72 - 126.07,JNJ
,,,,3830950,,,13.085,+0.005,0.176,2.465,-1.275,6.760,,,+0.005 - +0.018%,+0.018%,,USD,27.970,27.750,27.750 - 27.970,,,,3/22/2017,0.400,1.450,1.12B,2.190,0.530,2.350,1.550,,11/29/2016,27.759,,,,,,,,2/14/2017,2017-02-14 18:00:00 UTC+0000,27.935,,1:00pm,1:00pm - <b>27.935</b>,,,10.61B,,"Juniper Networks, Inc. Common S",,28.430,27.840,,1.160,18.023,,-4.365%,+0.018%,+0.635%,+9.677%,+31.924%,27.930,2.135,12.756,11.887,,2.126,,1.950,NYQ,JNPR,,,25.470,1770293,29.210,21.175,21.175 - 29.210,JNPR
,,,,16851600,,,63.89,+1.17,3.36,14.34,-0.06,34.99,,,+1.17 - +1.33%,+1.33%,,USD,89.38,88.11,88.11 - 89.38,,,,1/31/2017,1.92,2.21,0.00,6.55,1.65,7.47,6.19,,1/4/2017,85.96,,,,,,,,2/14/2017,2017-02-14 15:54:00 UTC+0000,89.32,,10:54am,10:54am - <b>89.32</b>,,,318.93B,,JP Morgan Chase & Co. Common St,,89.21,88.30,,2.17,14.43,,-0.07%,+1.33%,+3.91%,+19.13%,+64.40%,88.15,1.38,13.64,11.96,,3.49,,2.17,NYQ,JPM,,,74.98,4999494,89.38,54.33,54.33 - 89.38,JPM
,,,,3331470,,,4.97,+0.87,0.14,-5.49,-17.59,10.22,,,+0.87 - +1.96%,+1.96%,,USD,45.80,44.31,44.31 - 45.80,,,,12/13/2016,1.48,3.29,1.59B,2.93,0.32,3.08,1.88,,11/23/2016,45.09,,,,,,,,2/14/2017,2017-02-14 16:06:00 UTC+0000,45.23,,11:06am,11:06am - <b>45.23</b>,,,7.84B,,"Nordstrom, Inc. Common Stock",,50.02,44.31,,3.03,24.07,,-28.00%,+1.96%,+0.30%,-10.82%,+29.19%,44.36,8.93,15.44,14.69,,0.53,,8.52,NYQ,JWN,,,50.72,863535,62.82,35.01,35.01 - 62.82,JWN
,,,,1648780,,,5.44,+0.09,2.77,-0.31,-11.45,4.97,,,+0.09 - +0.12%,+0.12%,,USD,76.02,75.25,75.25 - 76.02,,,,12/15/2016,2.08,2.74,2.25B,3.95,0.97,4.34,1.96,,11/29/2016,72.94,,,,,,,,2/14/2017,2017-02-14 16:38:00 UTC+0000,75.71,,11:38am,11:38am - <b>75.71</b>,,,26.57B,,Kellogg Company Common Stock,,82.75,75.50,,2.76,38.63,,-13.14%,+0.12%,+3.79%,-0.40%,+7.03%,75.62,13.89,19.17,17.44,,2.04,,2.88,NYQ,K,,,76.02,596190,87.16,70.74,70.74 - 87.16,K
,,,,13451200,,,12.58,+0.37,0.63,3.73,-0.07,8.68,,,+0.37 - +2.00%,+2.00%,,USD,18.90,18.44,18.44 - 18.90,,,,3/15/2017,0.34,1.86,0.00,1.31,0.32,1.51,0.80,,11/25/2016,18.20,,,,,,,,2/14/2017,2017-02-14 18:34:00 UTC+0000,18.83,,1:34pm,1:34pm - <b>18.83</b>,,,20.32B,,KeyCorp Common Stock,,19.90,18.48,,1.23,23.51,,-0.34%,+2.00%,+3.48%,+24.68%,+85.52%,18.46,1.47,14.37,12.47,,4.21,,1.67,NYQ,KEY,,,15.10,5289317,18.90,10.15,10.15 - 18.90,KEY
,,90.700,,2781060,90.690,,47.341,+0.115,2.486,3.584,-0.045,19.675,,,+0.115 - +0.127%,+0.127%,,USD,90.740,90.100,90.100 - 90.740,,,,12/16/2016,2.400,2.660,8.71B,3.240,0.940,3.900,2.272,,11/30/2016,88.209,,,,,,,,2/14/2017,2017-02-14 18:09:00 UTC+0000,90.695,,1:09pm,1:09pm - <b>90.695</b>,,,110.40B,,The Kraft Heinz Company,,90.290,90.570,,1.270,39.919,,-0.050%,+0.127%,+2.819%,+4.114%,+27.703%,90.580,1.913,27.651,23.255,,4.121,,4.650,NMS,KHC,,,87.111,107028,90.740,71.020,71.020 - 90.740,KHC
,,,,3326190,,,12.37,-0.26,-0.46,-2.66,-7.59,0.39,,,-0.26 - -1.04%,-1.04%,,USD,24.88,24.58,24.58 - 24.88,,,,4/17/2017,1.08,4.31,748.30M,0.64,0.16,0.70,0.79,,12/29/2016,25.11,,,,,,,,2/14/2017,2017-02-14 18:25:00 UTC+0000,24.65,,1:25pm,1:25pm - <b>24.65</b>,,,10.48B,,Kimco Realty Corporation Common,,27.47,24.88,,12.28,31.20,,-23.54%,-1.04%,-1.83%,-9.73%,+1.61%,24.91,2.01,38.52,35.21,,9.03,,3.99,NYQ,KIM,,,27.31,1283385,32.24,24.26,24.26 - 32.24,KIM
,,87.16,,1545370,87.11,,6.16,-0.09,4.33,11.17,-0.99,22.97,,,-0.09 - -0.10%,-0.10%,,USD,87.29,86.36,86.36 - 87.29,,,,3/1/2017,2.16,2.49,1.25B,5.75,1.53,6.08,5.50,,2/13/2017,82.80,,,,,,,,2/14/2017,2017-02-14 19:11:00 UTC+0000,87.13,,2:11pm,2:11pm - <b>87.13</b>,,,13.66B,,KLA-Tencor Corporation,,86.67,87.16,,1.26,15.84,,-1.12%,-0.10%,+5.23%,+14.71%,+35.80%,87.22,14.16,15.15,14.33,,4.19,,1.88,NMS,KLAC,,,75.96,516230,88.12,64.16,64.16 - 88.12,KLAC
,,,,1872910,,,-0.29,-0.12,5.11,3.15,-15.44,12.13,,,-0.12 - -0.10%,-0.10%,,USD,123.86,123.19,123.19 - 123.86,,,,4/4/2017,3.88,3.14,4.08B,6.30,1.52,6.76,5.99,,12/7/2016,118.32,,,,,,,,2/13/2017,2017-02-13 21:02:00 UTC+0000,123.43,,4:02pm,4:02pm - <b>123.43</b>,,,43.97B,,Kimberly-Clark Corporation Comm,,125.00,123.82,,2.67,20.61,,-11.12%,-0.10%,+4.32%,+2.62%,+10.90%,123.55,,19.59,18.26,,2.42,,2.94,NYQ,KMB,,,120.28,1255149,138.87,111.30,111.30 - 138.87,KMB
,,,,12889800,,,15.44,-0.06,0.41,0.96,-0.87,7.15,,,-0.06 - -0.27%,-0.27%,,USD,22.64,22.44,22.44 - 22.64,,,,2/15/2017,0.50,2.22,6.16B,0.68,0.15,0.79,0.25,,1/30/2017,22.08,,,,,,,,2/14/2017,2017-02-14 15:22:00 UTC+0000,22.49,,10:22am,10:22am - <b>22.49</b>,,,50.15B,,"Kinder Morgan, Inc. Common Stoc",,25.56,22.61,,-66.32,90.69,,-3.72%,-0.27%,+1.86%,+4.46%,+46.61%,22.55,1.46,33.07,28.47,,3.85,,1.53,NYQ,KMI,,,21.53,1082022,23.36,15.34,15.34 - 23.36,KMI
,,,,2044660,,,16.09,+0.63,1.92,9.37,-0.73,26.04,,,+0.63 - +0.93%,+0.93%,,USD,68.20,67.30,67.30 - 68.20,,,,,,,1.21B,3.29,1.00,3.57,3.16,,,66.21,,,,,,,,2/14/2017,2017-02-14 17:29:00 UTC+0000,68.13,,12:29pm,12:29pm - <b>68.13</b>,,,12.75B,,CarMax Inc,,67.40,67.50,,1.54,21.59,,-1.06%,+0.93%,+2.89%,+15.94%,+61.88%,67.50,4.19,20.71,19.08,,0.81,,10.31,NYQ,KMX,,,58.76,483468,68.86,42.09,42.09 - 68.86,KMX
,,,,13742200,,,5.378,-0.285,-1.089,-1.762,-6.795,0.455,,,-0.285 - -0.702%,-0.702%,,USD,40.600,40.310,40.310 - 40.600,,,,12/15/2016,1.400,3.450,11.61B,1.910,0.570,1.950,1.490,,11/29/2016,41.424,,,,,,,,2/14/2017,2017-02-14 17:47:00 UTC+0000,40.335,,12:47pm,12:47pm - <b>40.335</b>,,,172.96B,,Coca-Cola Company (The) Common,,43.640,40.380,,7.380,27.070,,-14.418%,-0.702%,-2.629%,-4.186%,+1.141%,40.620,7.553,21.341,20.685,,4.161,,2.890,NYQ,KO,,,42.097,11229969,47.130,39.880,39.880 - 47.130,KO
,,,,2825540,,,11.35,+0.64,-3.52,-8.60,-21.25,3.32,,,+0.64 - +1.70%,+1.70%,,USD,38.29,37.63,37.63 - 38.29,,,,,,,1.21B,4.17,0.83,4.04,4.38,,,41.76,,,,,,,,2/14/2017,2017-02-14 17:19:00 UTC+0000,38.24,,12:19pm,12:19pm - <b>38.24</b>,,,6.24B,,Michael Kors Holdings Limited O,,41.71,37.64,,2.29,8.74,,-35.72%,+1.70%,-8.43%,-18.36%,+9.51%,37.60,3.31,9.17,9.47,,1.33,,5.90,NYQ,KORS,,,46.84,1543467,59.49,34.92,34.92 - 59.49,KORS
,,,,7506970,,,7.08,-0.16,-0.69,0.49,-7.86,4.34,,,-0.16 - -0.48%,-0.48%,,USD,33.25,32.67,32.67 - 33.25,,,,3/1/2017,0.48,1.43,5.88B,2.11,0.71,2.24,2.08,,2/13/2017,33.74,,,,,,,,2/14/2017,2017-02-14 17:58:00 UTC+0000,33.05,,12:58pm,12:58pm - <b>33.05</b>,,,31.00B,,Kroger Company (The) Common Sto,,36.00,33.18,,2.56,15.88,,-19.21%,-0.48%,-2.05%,+1.50%,+15.12%,33.21,4.69,15.66,14.75,,0.27,,1.85,NYQ,KR,,,32.56,8131454,40.91,28.71,28.71 - 40.91,KR
,,,,4565330,,,29.02,+0.98,0.01,-3.31,-17.35,8.45,,,+0.98 - +2.37%,+2.37%,,USD,42.72,41.38,41.38 - 42.72,,,,12/21/2016,2.00,4.76,2.38B,3.64,0.34,3.73,3.29,,12/5/2016,42.31,,,,,,,,2/14/2017,2017-02-14 19:30:00 UTC+0000,42.32,,2:30pm,2:30pm - <b>42.32</b>,,,7.47B,,Kohl's Corporation Common Stock,,46.43,41.49,,1.48,12.88,,-29.08%,+2.37%,+0.03%,-7.25%,+24.95%,41.34,1.42,11.63,11.35,,0.39,,3.56,NYQ,KSS,,,45.63,2560284,59.67,33.87,33.87 - 59.67,KSS
,,,,1765340,,,38.31,-0.26,1.68,-3.32,-14.28,7.39,,,-0.26 - -0.30%,-0.30%,,USD,86.71,85.59,85.59 - 86.71,,,,4/5/2017,1.32,1.54,1.12B,5.06,1.25,5.63,4.43,,12/28/2016,84.73,,,,,,,,2/14/2017,2017-02-14 18:29:00 UTC+0000,86.41,,1:29pm,1:29pm - <b>86.41</b>,,,9.22B,,Kansas City Southern Common Sto,,96.32,86.68,,1.52,19.51,,-14.18%,-0.30%,+1.98%,-3.70%,+9.35%,86.67,2.26,17.08,15.35,,3.96,,1.32,NYQ,KSU,,,89.73,669198,100.69,79.02,79.02 - 100.69,KSU
,,,,883100,,,54.22,+0.00,0.29,3.31,-1.24,11.40,,,+0.00 - +0.00%,+0.00%,,USD,46.91,46.67,46.67 - 46.91,,,,12/13/2016,0.25,0.54,1.68B,3.08,0.74,3.20,1.87,,11/28/2016,46.52,,,,,,,,2/14/2017,2017-02-14 15:51:00 UTC+0000,46.81,,10:51am,10:51am - <b>46.81</b>,,,15.76B,,Loews Corporation Common Stock,,43.00,46.83,,2.75,25.06,,-2.58%,+0.00%,+0.61%,+7.60%,+32.19%,46.81,0.86,15.45,14.63,,1.20,,2.31,NYQ,L,,,43.51,120284,48.05,35.41,35.41 - 48.05,L
,,,,2479410,,,-4.16,+0.24,-3.32,-11.42,-30.71,0.58,,,+0.24 - +0.42%,+0.42%,,USD,58.70,57.60,57.60 - 58.70,,,,3/3/2017,2.40,4.07,2.63B,3.61,0.49,3.70,3.97,,11/16/2016,61.38,,,,,,,,2/14/2017,2017-02-14 16:42:00 UTC+0000,58.06,,11:42am,11:42am - <b>58.06</b>,,,16.60B,,"L Brands, Inc.",,67.72,57.80,,1.42,14.61,,-34.60%,+0.42%,-5.41%,-16.44%,+1.01%,57.82,,16.08,15.69,,1.32,,4.42,NYQ,LB,,,69.48,1662326,88.77,57.48,57.48 - 88.77,LB
,,,,878705,,,8.19,-0.43,-0.06,-0.52,-6.38,6.92,,,-0.43 - -0.88%,-0.88%,,USD,48.79,48.24,48.24 - 48.79,,,,1/13/2017,1.36,2.78,597.90M,2.63,0.70,2.83,2.76,,12/13/2016,48.31,,,,,,,,2/14/2017,2017-02-14 18:45:00 UTC+0000,48.25,,1:45pm,1:45pm - <b>48.25</b>,,,6.44B,,"Leggett & Platt, Incorporated C",,50.40,48.67,,7.15,17.51,,-11.67%,-0.88%,-0.13%,-1.08%,+16.74%,48.68,5.94,18.35,17.05,,1.73,,6.95,NYQ,LEG,,,48.77,463973,54.62,41.33,41.33 - 54.62,LEG
,,,,2600370,,,29.97,-0.67,1.44,1.97,-3.57,6.53,,,-0.67 - -1.43%,-1.43%,,USD,46.70,45.97,45.97 - 46.70,,,,2/10/2017,0.16,0.34,1.34B,3.82,0.94,4.49,3.93,,1/25/2017,44.59,,,,,,,,2/14/2017,2017-02-14 16:05:00 UTC+0000,46.03,,11:05am,11:05am - <b>46.03</b>,,,10.79B,,Lennar Corporation Class A Comm,,51.04,46.60,,1.37,11.70,,-7.20%,-1.43%,+3.22%,+4.48%,+16.53%,46.70,1.56,11.06,10.25,,1.00,,3.21,NYQ,LEN,,,44.06,578705,49.60,39.50,39.50 - 49.60,LEN
,,,,753426,,,53.73,+0.50,2.95,2.57,-5.89,33.89,,,+0.50 - +0.37%,+0.37%,,USD,136.00,134.13,134.13 - 136.00,,,,,0.00,0.00,1.79B,8.80,2.22,9.63,6.31,,3/29/1994,132.48,,,,,,,,2/14/2017,2017-02-14 16:58:00 UTC+0000,135.43,,11:58am,11:58am - <b>135.43</b>,,,13.95B,,Laboratory Corporation of Ameri,,148.06,135.19,,1.54,21.48,,-4.17%,+0.37%,+2.23%,+1.93%,+33.38%,134.93,2.51,15.39,14.06,,1.50,,2.84,NYQ,LH,,,132.86,216139,141.32,101.54,101.54 - 141.32,LH
,,34.71,,1893330,,,11.15,+0.15,-0.05,-1.93,-5.00,6.92,,,+0.15 - +0.48%,+0.48%,,USD,31.38,31.15,31.15 - 31.38,,,,,,,1.02B,1.81,0.49,2.03,1.53,,,31.40,,,,,,,,2/13/2017,2017-02-13 21:00:00 UTC+0000,31.35,,4:00pm,4:00pm - <b>31.35</b>,,,9.64B,,LKQ Corporation,,38.91,31.25,,0.51,20.49,,-13.76%,+0.48%,-0.17%,-5.81%,+28.33%,31.20,2.80,17.32,15.44,,1.13,,2.12,NMS,LKQ,,,33.28,1517060,36.35,24.43,24.43 - 36.35,LKQ
,,,,594879,,,58.862,+1.135,12.232,15.499,-0.265,51.435,,,+1.135 - +0.686%,+0.686%,,USD,166.870,165.320,165.320 - 166.870,,,,12/15/2016,2.800,1.720,1.21B,8.600,2.080,9.380,9.009,,11/15/2016,154.373,,,,,,,,2/14/2017,2017-02-14 18:34:00 UTC+0000,166.605,,1:34pm,1:34pm - <b>166.605</b>,,,12.88B,,"L3 Technologies, Inc. Common St",,176.600,165.930,,2.940,18.493,,-0.159%,+0.686%,+7.924%,+10.257%,+44.660%,165.470,2.811,19.373,17.762,,1.217,,1.930,NYQ,LLL,,,151.106,268399,166.870,115.170,115.170 - 166.870,LLL
,,63.75,,1604130,63.74,,7.81,-0.12,0.95,3.13,-0.67,23.06,,,-0.12 - -0.19%,-0.19%,,USD,63.95,63.63,63.63 - 63.95,,,,3/7/2017,1.32,2.08,725.98M,2.22,0.59,2.41,2.04,,11/16/2016,62.80,,,,,,,,2/14/2017,2017-02-14 18:29:00 UTC+0000,63.75,,1:29pm,1:29pm - <b>63.75</b>,,,15.35B,,Linear Technology Corporation,,63.00,63.92,,2.92,31.25,,-1.04%,-0.19%,+1.52%,+5.16%,+56.65%,63.87,8.18,28.72,26.45,,10.36,,5.92,NMS,LLTC,,,60.62,469760,64.42,40.69,40.69 - 64.42,LLTC
,,,,6107840,,,14.74,-0.36,1.30,0.75,-6.38,13.23,,,-0.36 - -0.46%,-0.46%,,USD,77.82,77.25,77.25 - 77.82,,,,3/10/2017,2.08,2.67,5.41B,4.10,1.03,4.39,2.58,,2/13/2017,76.11,,,,,,,,2/14/2017,2017-02-14 16:39:00 UTC+0000,77.41,,11:39am,11:39am - <b>77.41</b>,,,82.99B,,Eli Lilly and Company Common St,,86.35,77.50,,1.67,30.03,,-7.61%,-0.46%,+1.70%,+0.97%,+20.61%,77.77,5.28,18.88,17.63,,3.93,,2.22,NYQ,LLY,,,76.66,720571,83.79,64.18,64.18 - 83.79,LLY
,,,,1462320,,,5.1780,-0.0935,7.6445,11.6605,-7.6435,56.7065,,,-0.0935 - -0.0356%,-0.0356%,,USD,263.1600,261.8500,261.8500 - 263.1600,,,,3/24/2017,7.2800,2.7900,6.76B,12.6500,3.0900,14.1000,17.4910,,11/29/2016,254.6120,,,,,,,,2/14/2017,2017-02-14 15:42:00 UTC+0000,262.2565,,10:42am,10:42am - <b>262.2565</b>,,,76.53B,,Lockheed Martin Corporation Com,,281.5800,262.1900,,2.4900,14.9938,,-2.8320%,-0.0356%,+3.0024%,+4.6531%,+27.5877%,262.3500,50.6663,20.7317,18.5998,,1.6202,,1.5800,NYQ,LMT,,,250.5960,253611,269.9000,205.5500,205.5500 - 269.9000,LMT
,,,,1567840,,,63.98,+1.18,4.37,15.94,-0.26,39.37,,,+1.18 - +1.66%,+1.66%,,USD,72.52,70.87,70.87 - 72.52,,,,2/1/2017,1.16,1.65,1.80B,6.99,1.73,7.51,5.03,,1/6/2017,67.89,,,,,,,,2/14/2017,2017-02-14 16:04:00 UTC+0000,72.26,,11:04am,11:04am - <b>72.26</b>,,,16.35B,,Lincoln National Corporation Co,,73.17,70.92,,1.18,14.37,,-0.36%,+1.66%,+6.44%,+28.30%,+119.70%,71.08,1.11,10.35,9.62,,1.21,,4.28,NYQ,LNC,,,56.32,808872,72.52,32.89,32.89 - 72.52,LNC
,,,,984719,,,16.963,-0.285,0.137,0.004,-3.285,4.630,,,-0.285 - -0.750%,-0.750%,,USD,37.970,37.420,37.420 - 37.970,,,,2/15/2017,1.260,3.330,1.03B,1.880,0.430,2.000,1.511,,1/27/2017,37.569,,,,,,,,2/14/2017,2017-02-14 19:30:00 UTC+0000,37.705,,2:30pm,2:30pm - <b>37.705</b>,,,8.58B,,Alliant Energy Corporation Comm,,37.000,37.890,,3.340,24.954,,-8.014%,-0.750%,+0.363%,+0.010%,+13.998%,37.990,2.240,20.056,18.853,,2.649,,5.450,NYQ,LNT,,,37.701,533424,40.990,33.075,33.075 - 40.990,LNT
