.Name,.Symbol,AverageDailyVolume,BookValue,DaysRange,DaysVolume,DividendYield,EBITDA,EPS,EPSYearGrowthEstimate,MarketCapitalization,OneyrTargetChange,PEGRatio,PERatio,PercentChangeAfterHours,PercentChangeFromTwoHundreddayMovingAverage,PriceBook,PriceEPSEstimateCurrentYear,PriceEPSEstimateNextYear,PriceSales,Sector-Consumer Discretionary,Sector-Consumer Staples,Sector-Energy,Sector-Financials,Sector-Health Care,Sector-Industrials,Sector-Information Technology,Sector-Materials,Sector-Real Estate,Sector-Telecommunication Services,Sector-Utilities,ShortRatio,TwoHundreddayMovingAverage
Johnson & Johnson Common Stock,JNJ,0.507558229480454,-0.05683322785893985,0.6540666144268453,1.189105985230473,0.46538030161531024,3.2729587218520995,0.41784743443515293,-0.13254392507967364,3.6313193459179853,-0.28670136797887424,0.05867357335806398,-0.22912470668617346,-1.84730188831523,0.03354676635777884,-0.12143589826550093,-0.16506287971258116,-0.2233373175155121,0.5268956520846342,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,2.6146440745087465,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-0.7025380536010196,0.20778456032706902
"Juniper Networks, Inc. Common S",JNPR,-0.018708365963486927,-0.5108663378048015,-0.63469511798187,0.34086416642089795,-0.3556337484465697,-0.4173943985252857,-0.6414478996505687,-0.10251743871606922,-0.44402184869529965,-0.1735025388752424,0.021135260467427287,-0.2882157444571453,0.1425684572477806,-0.05710836290103269,-0.28589827471246937,-0.29421066067432716,-0.5963087172191308,-0.40656588584760567,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,2.535948438505521,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-0.03646194632594775,-0.5814155102584733
JP Morgan Chase & Co. Common St,JPM,1.8636601719592694,1.2933913898723688,-0.550371200894479,1.2639798099288408,0.32484636511823173,-0.5891466821151765,0.48044215872203666,0.009361916393146007,3.274937152439801,-0.03316039257922556,0.03662726261276941,-0.40906176022646895,-0.15968550166764348,0.061440652283567015,-0.3346278677337933,-0.2883529859438808,-0.6428298810531304,0.015798840441126425,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,2.439592774055911,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-0.6810517275598884,-0.10160197876781236
"Nordstrom, Inc. Common Stock",JWN,-0.08532383382446854,-0.7867787661565173,0.3382420926274771,-0.2611799011091552,0.9239647259741981,-0.33383923353560907,-0.5234809192637497,-0.14615133453597162,-0.480831875112453,-0.4158728684364302,0.05668741923686628,-0.17415066744842508,0.34553583542012484,-1.3095438409689206,0.13317622527091683,-0.2069034135014838,-0.3260047135629599,-0.97445123211817,2.144155450848319,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,1.416013694054532,-0.38862322587993126
Kellogg Company Common Stock,K,-0.2756660870915712,-0.7756025665270807,0.06923961531326325,-0.2246799563843498,0.6872759908212236,-0.24100016132485724,-0.5379258556376459,-0.0702559541294895,-0.25232949659213066,0.3462355877899304,0.05231788017023131,0.17506767872264636,0.637343123567633,-0.5508301437874829,0.3938795479350001,-0.12908002065412497,-0.18403495496609867,-0.46690370388885316,-0.4663840952410183,3.592106040535507,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-0.6509708711023043,-0.17658638793482628
KeyCorp Common Stock,KEY,1.1467559388442947,-0.5262336122952768,0.7808933650330053,0.8332999451826081,0.05117501509760503,-0.5891466821151765,-0.8171946255329726,0.014925741916070276,-0.34378139613370895,0.6084565441469239,0.02332003000074477,-0.20660230294559814,-0.6268236417415087,-0.2607337301592862,-0.33158226816996056,-0.28361105878113857,-0.6404236139582684,0.2358544121209701,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,2.439592774055911,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-0.5435392408966476,-0.6681026884862349
The Kraft Heinz Company,KHC,-0.10272480336454994,0.6811452039222953,-0.031153245622330746,-0.18787806145341013,0.509759439456493,0.7369047326283951,-0.33328925700744966,0.1558806453920029,0.8552829245966781,-0.6160030988972692,0.028484030715858814,0.07068965708621668,0.4724763949071457,0.2859864339861616,-0.2974715530550338,0.03744530382570729,0.27235370402607123,0.3352343477183188,-0.4663840952410183,3.592106040535507,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-0.7626997665161875,-0.0520169128215327
Kimco Realty Corporation Common,KIM,-0.015295733381901662,-0.5335679933020946,-0.33311696240039745,-0.05568404284285727,2.1443910166067224,-0.47060047080926753,-0.8196021149286219,-0.04028895290996137,-0.45561254905502613,0.6746878687439004,0.12580558265454653,-0.030055718785604237,0.4717152382252351,-1.6582174150412725,-0.3047809920082324,0.4271201418463534,1.2188187613384798,1.7478491465663468,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,3.656045222185654,-0.09678678369916528,-0.24283339755490665,-0.2857033284030715,-0.5992730689733922
KLA-Tencor Corporation,KLAC,-0.4281252905545291,-0.7504561173608484,0.21638066491053765,-0.2750286065054861,0.25088113538292717,-0.3957319483427769,0.31432539042223023,-0.12865441333017716,-0.3898894569053682,-1.0958646135035912,0.02610064577042156,-0.3100116190447989,-0.1644315184165751,1.4840288344987629,0.5291041685691741,-0.18821464174244065,-0.28991070714002914,0.4701071174575777,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,2.535948438505521,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-0.5392419756884214,-0.09371344554908607
"Kinder Morgan, Inc. Common Stoc",KMI,1.182563441852733,-0.42634632810718726,-0.433094053444143,1.5640564447559788,0.30265679619764024,0.3640011259152088,-0.9496065422936878,-0.024193240629412072,0.022917794367967727,0.8218930267273634,0.06006388124290238,1.3566462577577765,-0.3000154021786556,-0.6386958844537157,-0.33158226816996056,0.20843361857635595,0.634095857287,0.13647447652362127,-0.4663840952410183,-0.27838821814150194,7.271519786124508,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-0.7798888273490926,-0.6290934582837422
CarMax Inc,KMX,-0.20788793593852092,-0.38373706701996024,0.19402388616781677,-0.19416321140504217,-1.428129579608485,-0.3988265840831353,-0.22495223420322819,0.04746457600983189,-0.44669662570139035,0.8821158389894626,0.020142183406828437,-0.3134020884251006,-0.2707714980793943,-1.471328379338492,-0.21036740552941718,-0.20774022417726185,-0.39257810318747677,-0.9354091145620687,2.144155450848319,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,2.670815134856603,-0.29387414007698776
Coca-Cola Company (The) Common,KO,1.6917558760332823,-0.7776981039576001,-0.38180155174240915,1.1501558644055092,1.1310673692330506,1.1949108222014373,-0.6510778572331661,-0.14385130488618303,1.7989697264122122,-0.33192014118524216,0.14944081669679923,-0.019884310644699286,0.6327270592034521,0.16743741880156193,0.07226423399426186,0.001462444767251097,0.2466868550142093,0.4097692994163303,-0.4663840952410183,3.592106040535507,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-0.5650255669377791,-0.45372529672898027
Michael Kors Holdings Limited O,KORS,-0.17726694312889144,-0.5667473359519845,-0.4662617736242477,-0.2499757166222343,-1.428129579608485,-0.4003739019533145,0.04468657810950099,-0.24819351535105919,-0.5024848318284256,0.1715470605020352,-0.06029705850167876,-0.5224003080822675,-0.3253106372569379,-2.380669060519186,-0.21645860465708266,-0.39964880582236173,-0.8056539544721296,-0.6940578423970788,2.144155450848319,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-0.8142669490149028,-0.4431494609851933
Kroger Company (The) Common Sto,KR,0.7513524903099557,-0.71238718737308,-0.28359559534166523,0.2671840701389067,-0.22249633492302168,0.31912890768001206,-0.5162584510768017,-0.12745109347029912,-0.2315681322115217,0.5504577245303804,0.04298295580060209,-0.37418836088622326,0.44549718495626117,-1.3932254987462853,-0.16346517224639287,-0.2671537821575035,-0.5064747456776141,-1.0738311677155186,-0.4663840952410183,3.592106040535507,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-0.9603739660945959,-0.5375517980752258
Kohl's Corporation Common Stock,KSS,0.07053857505824705,0.07343934907168045,-0.004450494835531717,-0.11110992077722497,2.4180623666273493,-0.23171625410378205,-0.26106457513796866,-0.1946890793518582,-0.4935689084747898,0.3529444007687011,0.02371726082498431,-0.4240766960535192,0.3126071968997965,-2.243989019482824,-0.33584610755932637,-0.3469297332483445,-0.6837364216657855,-1.0312397667452264,2.144155450848319,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,0.47491261345297847,-0.42806589197356276
Kansas City Southern Common Sto,KSU,-0.37097155078116556,0.3724026891591094,-0.4020419599755725,-0.27058791253379216,-0.28906504168479563,-0.4158470806551065,0.056724025087747786,-0.045776127551057894,-0.45714099305850653,-0.07554619906157872,0.029477107776457668,-0.23687435098400586,-0.24663230707540154,-0.005504673938324584,-0.27249763663160526,-0.15334753025168849,-0.26825430328627053,0.2997415135764086,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,2.4866309202077743,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-0.8314560098478079,-0.06103237935721985
Loews Corporation Common Stock,L,-0.47759290817049993,0.9189887022862429,-0.5847869280896137,-0.32394635960719526,-1.0287173390378406,-0.13423522828249265,-0.5451483238245941,-0.1576403715305675,-0.38084616321810905,-0.7440455912998121,0.05192064934599177,-0.14726908879031894,-0.233732545105726,-0.18681493245594755,-0.3632565036338211,-0.226428995936305,-0.3701196103020976,-0.7366492433673713,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,2.439592774055911,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-0.883023192346523,-0.421824415141164
"Leggett & Platt, Incorporated C",LEG,-0.44855866381581655,-0.6799063572000299,-1.2151827230233132,-0.3236080152420251,0.5689316232447367,-0.49797871320421827,-0.34532670398569654,-0.09844083356613811,-0.490512020467829,-0.5228641757898156,0.1456671238665236,-0.27755998354762584,0.04295153179651184,0.3585105373932108,-0.03372263082711779,-0.1050914479484875,-0.09339889439296134,-0.5023965380307633,2.144155450848319,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,2.786841295478712,-0.39581826167283546
Lennar Corporation Class A Comm,LEN,-0.20907890071607232,0.09299769842319446,0.47874994281821054,-0.22615149354803366,-1.198837367429041,-0.380258769640985,-0.1768024462902408,0.09793086953063256,-0.42224152164570367,0.031079701830325036,0.027689569067379727,-0.35917342505917305,-0.12638000297986998,1.6932329789421738,-0.3102630712231313,-0.3053681363513679,-0.6396215249266478,-0.7721420775092815,2.144155450848319,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-0.05794827236707903,-0.4206974818242031
Laboratory Corporation of Ameri,LH,-0.48562689259933045,0.9067647339415466,-0.6238353177916016,-0.3848597488409921,-1.428129579608485,-0.3059875118723835,0.6802637785609339,-0.09133625291221918,-0.3934558262468225,0.19907411480006623,0.031264646485535605,-0.23614782183108404,-0.052714890194825635,0.40453544917076134,-0.2536149193358422,-0.23396029201830745,-0.44310971217958,-0.6124243238706851,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,2.6146440745087465,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-0.08373186361643668,0.34873791212540955
LKQ Corporation,LKQ,-0.2022442083910742,-0.5747802294356419,-0.3141113759223707,-0.26055222317964977,-1.428129579608485,-0.43441489509725684,-0.6486703678375169,-0.033447193489634125,-0.4680948417501162,1.9150528116026602,0.00961556656448058,-0.26932598648117895,0.10579714976453196,-1.8939207511141822,-0.2627517180273405,-0.22391856390897083,-0.45915149281199363,-0.8005363448228098,2.144155450848319,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-0.8142669490149028,-0.5418861569866139
"L3 Technologies, Inc. Common St",LLL,-0.519898396707328,1.0932675652577697,-0.7183277698023174,-0.3926283247149264,-0.09675544437300394,-0.3988265840831353,1.1593541682951582,-0.07858286768892499,-0.4142171906274315,-0.038542935652661696,0.0578791117095849,-0.2799817473906984,-0.3712053122328628,0.400351366281893,-0.24325988081881086,-0.10899656443545176,-0.12307618856292647,-0.7224521097106071,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,2.4866309202077743,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,0.27723841387457004,0.5450843708112898
Eli Lilly and Company Common St,LLY,0.00382255080443789,-0.5000393944137848,0.035660851639695484,0.5491907623770063,0.3988115948535363,0.2417630141710522,-0.3886615131073851,-0.10592989146527948,0.5080713951393767,0.06945547393295888,0.03225772354613446,0.035574081361663644,-0.145817985035607,0.18138436176445602,-0.03920471004201673,-0.09588653051492889,-0.06532577828623724,0.28909366333383546,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,2.6146440745087465,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-0.6595654015187569,-0.14043783461384965
Lockheed Martin Corporation Com,LMT,-0.4360676743942683,-0.7829369475338985,-0.7098765114994718,-0.3543432464894114,0.5837246691917976,0.3562645365643128,3.200905175805821,-0.04565233330249647,0.41063308991750014,-0.17239822456675707,0.04814695651571613,-0.35432989737302784,0.523735185187435,0.23159335643087467,2.7286361735691855,-0.054045996726026294,-0.011585813167651492,-0.5733822063145839,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,2.4866309202077743,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-0.706835318809246,1.4114360300195397
Lincoln National Corporation Co,LNC,-0.31430173864828465,1.268594196944556,0.6462891182572299,-0.2526411035161583,-0.1189450132935953,-0.3106294654829211,0.20117338882670996,-0.10069824502155476,-0.3971495659219002,0.7604242397483928,0.017560183049271413,-0.4216549322104466,-1.0876575485486264,-0.4225182685288575,-0.35472882485508944,-0.39434900487576735,-0.865810631843681,-0.7756913609234725,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,2.439592774055911,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-0.44899940631566976,-0.2663943045787873
Alliant Energy Corporation Comm,LNT,-0.41983567292080726,-0.3732593798673634,-0.6638710463163744,-0.2919945929371031,0.9239647259741981,-0.42977294148671924,-0.6149655162984258,-0.10669382588740264,-0.4623631767370646,-0.637385632982037,0.06046111206714192,-0.13225415296326878,0.4354525871332002,0.4519550552446011,-0.27249763663160526,-0.08696054997329643,-0.03725266217951315,-0.1900595975819531,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,4.118049700201956,-0.12670451569869942,-0.4877933577724906
"Lowe's Companies, Inc. Common S",LOW,0.20888531726531234,-0.7061005750815219,-0.8472967559919282,-0.07851931530218978,-0.14853110518771714,0.5759836741297587,-0.1743949568945914,-0.010604878777015419,0.31803485737331155,-0.1307547501687795,0.021731106703786602,-0.1533234983980005,0.3089267647845813,1.0586470741304936,0.2562184476497598,-0.15223178268398443,-0.29472324132975314,-0.7756913609234725,2.144155450848319,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-0.9646712313028223,-0.17147184441938831
Lam Research Corporation,LRCX,-0.3411047309177428,0.4101223629084578,0.0034747209577376177,-0.19081288643806305,-0.392616363314222,-0.33848118714614667,0.33358530558742516,-0.27293775858964064,-0.3144862194003343,-0.13100167906007618,0.015772644340193476,-0.17342413829550327,0.016813405632625258,1.6569709272386495,-0.21889508430814889,-0.26352760256246527,-0.3789425896499251,-0.0054968600440197515,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,2.535948438505521,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,1.3257711246817803,0.14641003814181378
Leucadia National Corporation C,LUK,-0.31714088555202524,0.018606119639757158,0.529548507033507,-0.07162941574124493,-0.7032703282025008,-0.3957319483427769,-0.9279391377328435,-0.2991834847952907,-0.4632547690724282,0.9931046642511898,0.015176798103834162,1.0851665309493361,-0.20860179045533253,0.8271278209464519,-0.3602109040699884,-0.23089198620712126,-0.25381670071709833,-0.857324879449866,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,2.439592774055911,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-0.8916177227629756,-0.6148767610543894
Southwest Airlines Company Comm,LUV,0.29627510740701235,-0.4864184011154089,1.1661886064449893,-0.007740561378538456,-0.8807868795672317,0.22628983546926024,-0.15513504172939652,0.08873353548101408,-0.1523437847105238,0.559640641140474,0.024710337885583168,-0.3550564265259496,0.39505426375458697,0.9554396962050774,-0.1726019709378911,-0.2476281997226823,-0.59550662818751,-0.5733822063145839,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,2.4866309202077743,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-0.8572396010971655,-0.3859359233548706
"Level 3 Communications, Inc. Co",LVLT,-0.26336835448748835,0.0933469546616144,-0.9588509693533556,-0.1965886394770563,-1.428129579608485,-0.17601281077733097,-0.5595932601984902,0.03125489978442076,-0.30557029604669855,-0.13360819388399095,-0.0225601301989223,0.04380807842811054,0.2883936069519582,0.5983979563549888,-0.29564419331673414,0.44441422914576656,1.1386098581764112,-0.22200314830967227,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,10.33198915988593,-0.24283339755490665,-0.676754462351662,-0.33479048820049123
LyondellBasell Industries NV Or,LYB,-0.17220141484020318,-0.4427613713129222,0.4607953708401816,-0.11609507136809559,1.530479609803695,0.350075265083596,1.188244041042951,-0.32054412049004605,-0.13871515900008635,0.5696520008578699,-0.06248182803499624,-0.4986670224201558,0.028325709051987384,-0.6902995734164238,-0.06844246585481109,-0.40857478636399425,-0.7912163519029572,-0.7401985267815623,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,4.311717649720227,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-0.2771087979866189,-0.05635127173292079
Macy's Inc Common Stock,M,0.6428411440935546,-0.4689555891944142,-0.1680852208143251,-0.02719724274070728,2.403269320680288,-0.14042449976320945,-0.5307033874506978,-0.4231959463933035,-0.46745799008199934,0.9693902247997861,0.007430797031163099,-0.3770944774979104,0.32013178416946836,-2.741894883258142,-0.29198947384013485,-0.41554820866214465,-0.7479035441954403,-1.0383383335736085,2.144155450848319,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-0.6810517275598884,-0.5168335624787908
Mastercard Incorporated Common,MA,-0.13773885358583338,-0.7829369475338985,-0.6681860095758042,-0.18716655564425877,-0.8438042646995794,0.3779269867468215,-0.12143019019030535,0.022063040496086712,0.9660951148490083,0.10770020252929853,0.03305218519461354,0.011840795699551977,0.33624729965963784,0.3069068484305027,0.8957943560546371,0.08960650261587255,0.27796832724741605,2.841028438137183,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,2.535948438505521,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-0.8658341315136179,0.1119085412071646
Mid-America Apartment Communiti,MAA,-0.4907345288775153,1.0045564806991165,-0.8228165789110699,-0.35630974421598316,1.1014812773389286,-0.49069703530715497,-0.3621791297552421,0.04811885539955112,-0.4314121856665862,-0.1840550920043277,0.12381942853334879,0.19129349647123295,0.4660488893032651,0.4631126096149165,-0.3059992318337655,0.5942033401100377,1.4738830733938575,2.4825508133038894,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,3.656045222185654,-0.09678678369916528,-0.24283339755490665,-0.9689684965110485,0.015599086196121383
Macerich Company (The) Common S,MAC,-0.41638376049827375,0.030480831746033533,-0.39263222585584234,-0.3308058093884134,1.7819613909037302,-0.48935860534944997,-0.1623575099163446,0.057770341846837256,-0.45701362272488316,0.04787214246901721,-18.768875803123493,-0.26932598648117895,0.3100998690222242,-0.9287922980819125,-0.2749341162826714,2.295160507074891,5.564537134659351,1.9430597343468536,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,3.656045222185654,-0.09678678369916528,-0.24283339755490665,0.4792098786612047,-0.21732936170187417
Marriott International,MAR,-0.2231567957119305,-0.4808303013006906,1.36190298382654,-0.07053031213836153,-0.45918507007599596,-0.27968310807933716,-0.37421657673348885,0.022957698248269025,-0.12916238397833377,-0.17875470066267557,0.030668800249176294,0.1176718756418254,0.06426242689672074,1.3501381820549798,-0.011794313967521983,0.004530750578437271,0.06621682289955516,2.3902694445349226,2.144155450848319,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,0.006510705756314996,-0.1073233325308446
"Mattel, Inc.",MAT,0.23490271271580515,-0.7200708246183176,-0.45169531312303024,-0.13456098240744443,3.0689563882980284,-0.4617296974595302,-0.7883047527851802,0.04252764945767493,-0.46873169341823306,1.016995756039282,0.020340798818948208,-0.0622651778984701,0.012274407131060025,-1.9399456628917326,-0.1969667674485531,-0.16143670011754296,-0.3580882748277873,-0.598227190213921,2.144155450848319,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,0.419048165746037,-0.5698861155541809
Microchip Technology Incorporat,MCHP,-0.05252988021358104,-0.5513800614615092,1.2935985726591575,-0.16418036873879086,0.05117501509760503,-0.44600430594489904,-0.9110867119632978,0.011815226239862704,-0.37447764653694066,0.6805608783731102,0.01497818269171439,3.6413382673124843,-0.1512845374315304,1.0460948254638889,-0.0404229498675498,-0.11541211294975016,-0.2233373175155121,0.6724162720664663,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,2.535948438505521,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,1.2785012073912911,-0.23379992556514892
McKesson Corporation Common Sto,MCK,-0.30560832424961465,0.30115441652145114,1.5414288631999629,0.16099246502085163,-0.8512007876731099,0.12571417390761241,1.019719783347495,-0.2822985729760651,-0.20711302815583502,0.11211008464237465,0.027292338243140184,-0.3313231408638379,-3.780928050385487,-1.2663083177839491,-0.17321109085065764,-0.3430246167613802,-0.6131525868831652,-1.1022254350290468,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,2.6146440745087465,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-0.7455107056832824,0.4550163926326453
"Mondelez International, Inc.",MDLZ,0.675273723167718,-0.39072219178835804,0.40938984272906864,0.3389945984712251,-0.14853110518771714,0.06691609484080294,-0.7570073906417384,-0.059917521470097976,0.2911597169787809,0.3318605542615833,0.037620339673368274,0.3053585734799533,0.6832598798137398,-0.08779163741939962,-0.25239667951030914,-0.05571961807758247,-0.001960744788203191,-0.2362002819664364,-0.4663840952410183,3.592106040535507,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-1.042022005050895,-0.43656123543988345
Medtronic plc. Ordinary Shares,MDT,0.11097167213675314,0.294518547991473,-1.0109554369493994,0.10425845969687114,0.1621228597005617,0.8173652618777133,-0.3284742782161509,-0.09196963171032221,0.8217845268537323,0.19181852874222377,0.04556495615815911,-0.03974277415789476,0.9910602239002431,-0.09615980319713606,-0.27980707558480383,-0.15781052052250477,-0.24018118717954656,0.17196731066553156,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,2.6146440745087465,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-0.7111325840174723,-0.1346297936725896
"MetLife, Inc. Common Stock",MET,0.33618971058500136,1.180232368624323,0.16024858488638705,0.3258180931922868,0.8869821111065457,-0.3462177764970426,-0.8581219452590119,-0.07651754214669139,0.13016361527884365,0.5318526331947392,0.015375413515953933,1.2411281224432127,-0.6294838933644726,-0.746087345268,-0.36447474345935427,-0.3787285389279104,-0.8353312486420948,-0.8431277457931019,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,2.439592774055911,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-0.7798888273490926,-0.3609700160252753
