AfterHoursChangeRealtime,AnnualizedGain,Ask,AskRealtime,AverageDailyVolume,Bid,BidRealtime,BookValue,Change,ChangeFromFiftydayMovingAverage,ChangeFromTwoHundreddayMovingAverage,ChangeFromYearHigh,ChangeFromYearLow,ChangePercentRealtime,ChangeRealtime,Change_PercentChange,ChangeinPercent,Commission,Currency,DaysHigh,DaysLow,DaysRange,DaysRangeRealtime,DaysValueChange,DaysValueChangeRealtime,DividendPayDate,DividendShare,DividendYield,EBITDA,EPSEstimateCurrentYear,EPSEstimateNextQuarter,EPSEstimateNextYear,EarningsShare,ErrorIndicationreturnedforsymbolchangedinvalid,ExDividendDate,FiftydayMovingAverage,HighLimit,HoldingsGain,HoldingsGainPercent,HoldingsGainPercentRealtime,HoldingsGainRealtime,HoldingsValue,HoldingsValueRealtime,LastTradeDate,LastTradeDateTimeUTC,LastTradePriceOnly,LastTradeRealtimeWithTime,LastTradeTime,LastTradeWithTime,LowLimit,MarketCapRealtime,MarketCapitalization,MoreInfo,Name,Notes,OneyrTargetPrice,Open,OrderBookRealtime,PEGRatio,PERatio,PERatioRealtime,PercebtChangeFromYearHigh,PercentChange,PercentChangeFromFiftydayMovingAverage,PercentChangeFromTwoHundreddayMovingAverage,PercentChangeFromYearLow,PreviousClose,PriceBook,PriceEPSEstimateCurrentYear,PriceEPSEstimateNextYear,PricePaid,PriceSales,SharesOwned,ShortRatio,StockExchange,Symbol,TickerTrend,TradeDate,TwoHundreddayMovingAverage,Volume,YearHigh,YearLow,YearRange,symbol
,,,,1299030,,,12.21,+0.74,2.98,7.22,-2.16,36.32,,,+0.74 - +0.58%,+0.58%,,USD,128.10,127.18,127.18 - 128.10,,,,10/6/2016,2.60,2.04,3.53B,6.17,1.59,6.83,5.70,,12/28/2016,125.02,,,,,,,,2/10/2017,2017-02-10 21:02:00 UTC+0000,128.00,,4:02pm,4:02pm - <b>128.00</b>,,,44.58B,,Illinois Tool Works Inc. Common,,133.33,127.64,,2.24,22.46,,-1.66%,+0.58%,+2.38%,+5.98%,+39.62%,127.26,10.42,20.75,18.74,,3.26,,5.51,NYQ,ITW,,,120.78,725736,130.16,91.68,91.68 - 130.16,ITW
,,,,3330100,,,18.94,+0.34,1.23,1.29,-1.50,8.82,,,+0.34 - +1.08%,+1.08%,,USD,32.19,31.71,31.71 - 32.19,,,,9/2/2016,1.12,3.67,1.35B,2.40,0.58,2.72,2.06,,11/10/2016,30.61,,,,,,,,2/10/2017,2017-02-10 21:01:00 UTC+0000,31.84,,4:01pm,4:01pm - <b>31.84</b>,,,13.01B,,Invesco Ltd Common Stock,,33.09,31.74,,1.77,15.46,,-4.50%,+1.08%,+4.03%,+4.21%,+38.31%,31.50,1.66,13.27,11.71,,2.72,,1.83,NYQ,IVZ,,,30.55,3905275,33.34,23.02,23.02 - 33.34,IVZ
,,,,967506,,,12.70,+1.55,2.53,12.29,-2.01,26.48,,,+1.55 - +1.57%,+1.57%,,USD,100.54,98.56,98.56 - 100.54,,,,2/24/2017,0.92,0.94,1.08B,4.16,1.00,4.77,3.81,,2/8/2017,97.84,,,,,,,,2/10/2017,2017-02-10 21:00:00 UTC+0000,100.37,,4:00pm,4:00pm - <b>100.37</b>,,,11.17B,,"J.B. Hunt Transport Services, I",,104.63,98.56,,1.94,26.34,,-1.96%,+1.57%,+2.58%,+13.95%,+35.84%,98.82,7.78,24.13,21.04,,1.68,,4.10,NMS,JBHT,,,88.08,561008,102.38,73.89,73.89 - 102.38,JBHT
,,,,5777030,,,20.86,+0.54,-0.92,-2.19,-7.12,8.84,,,+0.54 - +1.31%,+1.31%,,USD,42.07,41.17,41.17 - 42.07,,,,8/26/2016,1.12,2.73,3.76B,2.66,0.72,3.08,-1.34,,12/12/2016,42.77,,,,,,,,2/10/2017,2017-02-10 21:03:00 UTC+0000,41.85,,4:03pm,4:03pm - <b>41.85</b>,,,39.28B,,Johnson Controls International,,49.95,41.34,,1.17,,,-14.54%,+1.31%,-2.14%,-4.97%,+26.78%,41.31,1.98,15.73,13.59,,0.97,,1.60,NYQ,JCI,,,44.04,6262651,48.97,33.01,33.01 - 48.97,JCI
,,,,1088930,,,33.59,+0.92,-0.86,2.25,-6.02,21.36,,,+0.92 - +1.63%,+1.63%,,USD,57.53,56.31,56.31 - 57.53,,,,,0.60,1.06,642.12M,3.13,0.82,3.47,1.73,,,58.26,,,,,,,,2/10/2017,2017-02-10 21:02:00 UTC+0000,57.40,,4:02pm,4:02pm - <b>57.40</b>,,,6.95B,,Jacobs Engineering Group Inc. C,,59.97,56.98,,2.93,31.03,,-9.49%,+1.63%,-1.48%,+4.07%,+59.27%,56.48,1.68,18.46,16.54,,0.64,,4.34,NYQ,JEC,,,55.15,1336856,63.42,36.04,36.04 - 63.42,JEC
,,,,7017490,,,26.73,+1.16,0.79,-1.78,-10.83,13.59,,,+1.16 - +1.02%,+1.02%,,USD,115.99,114.23,114.23 - 115.99,,,,12/6/2016,3.20,2.81,24.81B,7.04,1.81,7.38,5.93,,11/18/2016,114.45,,,,,,,,2/10/2017,2017-02-10 21:02:00 UTC+0000,115.24,,4:02pm,4:02pm - <b>115.24</b>,,,313.51B,,Johnson & Johnson Common Stock,,125.06,114.32,,2.77,19.43,,-8.59%,+1.02%,+0.69%,-1.52%,+13.37%,114.08,4.27,16.37,15.62,,4.32,,3.32,NYQ,JNJ,,,117.02,6438536,126.07,101.65,101.65 - 126.07,JNJ
,,,,3917110,,,13.09,+0.24,-0.13,2.24,-1.57,6.46,,,+0.24 - +0.88%,+0.88%,,USD,27.73,27.38,27.38 - 27.73,,,,12/22/2016,0.40,1.46,1.12B,2.19,0.53,2.35,1.55,,11/29/2016,27.77,,,,,,,,2/10/2017,2017-02-10 21:01:00 UTC+0000,27.64,,4:01pm,4:01pm - <b>27.64</b>,,,10.50B,,"Juniper Networks, Inc. Common S",,28.43,27.43,,1.14,17.83,,-5.37%,+0.88%,-0.49%,+8.81%,+30.50%,27.40,2.09,12.62,11.76,,2.09,,3.28,NYQ,JNPR,,,25.40,2316361,29.21,21.18,21.18 - 29.21,JNPR
,,,,17031500,,,63.89,-0.20,1.08,12.35,-1.17,32.67,,,-0.20 - -0.23%,-0.23%,,USD,87.48,86.89,86.89 - 87.48,,,,10/31/2016,1.92,2.23,0.00,6.55,1.65,7.47,6.19,,1/4/2017,85.92,,,,,,,,2/10/2017,2017-02-10 21:00:00 UTC+0000,87.00,,4:00pm,4:00pm - <b>87.00</b>,,,310.65B,,JP Morgan Chase & Co. Common St,,89.21,87.48,,2.14,14.05,,-1.33%,-0.23%,+1.25%,+16.55%,+60.13%,87.20,1.36,13.28,11.65,,3.45,,1.97,NYQ,JPM,,,74.65,10992466,88.17,54.33,54.33 - 88.17,JPM
,,,,3468650,,,4.97,-0.55,-0.23,-5.61,-17.82,9.99,,,-0.55 - -1.21%,-1.21%,,USD,46.18,44.20,44.20 - 46.18,,,,9/13/2016,1.48,3.25,1.59B,2.94,0.32,3.09,1.88,,11/23/2016,45.23,,,,,,,,2/10/2017,2017-02-10 21:02:00 UTC+0000,45.00,,4:02pm,4:02pm - <b>45.00</b>,,,7.80B,,"Nordstrom, Inc. Common Stock",,50.60,45.78,,3.07,23.95,,-28.37%,-1.21%,-0.50%,-11.08%,+28.53%,45.55,9.17,15.36,14.56,,0.54,,7.74,NYQ,JWN,,,50.61,3121745,62.82,35.01,35.01 - 62.82,JWN
,,,,1637860,,,5.44,-0.44,3.12,-0.15,-11.16,5.26,,,-0.44 - -0.58%,-0.58%,,USD,76.56,75.71,75.71 - 76.56,,,,9/15/2016,2.08,2.83,2.25B,3.98,0.97,4.35,1.99,,11/29/2016,72.88,,,,,,,,2/10/2017,2017-02-10 21:01:00 UTC+0000,76.00,,4:01pm,4:01pm - <b>76.00</b>,,,26.68B,,Kellogg Company Common Stock,,82.75,76.16,,2.77,38.78,,-12.80%,-0.58%,+4.28%,-0.19%,+7.44%,76.44,14.04,19.24,17.47,,2.06,,3.09,NYQ,K,,,76.15,2623176,87.16,70.74,70.74 - 87.16,K
,,,,13800800,,,12.58,+0.12,0.06,3.26,-0.51,8.05,,,+0.12 - +0.66%,+0.66%,,USD,18.32,18.12,18.12 - 18.32,,,,9/15/2016,0.34,1.87,0.00,1.31,0.32,1.51,0.80,,11/25/2016,18.20,,,,,,,,2/10/2017,2017-02-10 21:02:00 UTC+0000,18.26,,4:02pm,4:02pm - <b>18.26</b>,,,19.71B,,KeyCorp Common Stock,,19.90,18.22,,1.23,22.80,,-2.72%,+0.66%,+0.34%,+21.71%,+78.84%,18.14,1.44,13.94,12.09,,4.14,,1.80,NYQ,KEY,,,15.00,8965608,18.77,10.21,10.21 - 18.77,KEY
,,90.48,,2818780,87.20,,47.34,+0.42,2.08,3.13,-0.34,18.38,,,+0.42 - +0.47%,+0.47%,,USD,90.54,89.34,89.34 - 90.54,,,,12/16/2016,2.40,2.69,8.71B,3.24,0.94,3.90,2.27,,11/30/2016,88.12,,,,,,,,2/10/2017,2017-02-10 21:00:00 UTC+0000,90.20,,4:00pm,4:00pm - <b>90.20</b>,,,109.80B,,The Kraft Heinz Company,,90.29,89.60,,1.27,39.70,,-0.38%,+0.47%,+2.36%,+3.60%,+25.58%,89.78,1.90,27.50,23.13,,4.08,,4.39,NMS,KHC,,,87.07,1882092,90.54,71.82,71.82 - 90.54,KHC
,,,,3345130,,,12.37,+0.25,-0.07,-2.37,-7.20,0.78,,,+0.25 - +1.01%,+1.01%,,USD,25.08,24.71,24.71 - 25.08,,,,10/17/2016,1.08,4.39,748.30M,0.64,0.16,0.70,0.79,,12/29/2016,25.11,,,,,,,,2/10/2017,2017-02-10 21:05:00 UTC+0000,25.04,,4:05pm,4:05pm - <b>25.04</b>,,,10.64B,,Kimco Realty Corporation Common,,27.47,24.76,,12.34,31.70,,-22.33%,+1.01%,-0.29%,-8.66%,+3.22%,24.79,2.00,39.13,35.77,,8.99,,3.50,NYQ,KIM,,,27.41,2034490,32.24,24.26,24.26 - 32.24,KIM
,,86.99,,1550410,86.37,,6.16,-0.10,4.09,10.74,-1.48,22.48,,,-0.10 - -0.12%,-0.12%,,USD,87.24,86.33,86.33 - 87.24,,,,3/1/2017,2.16,2.49,1.25B,5.75,1.53,6.08,5.50,,11/10/2016,82.55,,,,,,,,2/10/2017,2017-02-10 21:00:00 UTC+0000,86.64,,4:00pm,4:00pm - <b>86.64</b>,,,13.58B,,KLA-Tencor Corporation,,86.67,86.96,,1.26,15.75,,-1.68%,-0.12%,+4.95%,+14.14%,+35.04%,86.74,14.09,15.07,14.25,,4.17,,1.78,NMS,KLAC,,,75.90,1422066,88.12,64.16,64.16 - 88.12,KLAC
,,,,1877340,,,-0.29,-0.03,5.50,3.06,-15.32,12.25,,,-0.03 - -0.02%,-0.02%,,USD,123.84,123.05,123.05 - 123.84,,,,10/4/2016,3.88,3.16,4.08B,6.30,1.52,6.76,5.99,,12/7/2016,118.06,,,,,,,,2/10/2017,2017-02-10 21:03:00 UTC+0000,123.55,,4:03pm,4:03pm - <b>123.55</b>,,,44.02B,,Kimberly-Clark Corporation Comm,,125.00,123.32,,2.67,20.63,,-11.03%,-0.02%,+4.65%,+2.54%,+11.01%,123.58,,19.61,18.28,,2.42,,2.94,NYQ,KMB,,,120.49,1035986,138.87,111.30,111.30 - 138.87,KMB
,,,,12994400,,,15.44,+0.10,0.44,0.98,-0.88,7.14,,,+0.10 - +0.45%,+0.45%,,USD,22.70,22.44,22.44 - 22.70,,,,11/15/2016,0.50,2.23,6.16B,0.68,0.16,0.79,0.25,,1/30/2017,22.04,,,,,,,,2/10/2017,2017-02-10 21:00:00 UTC+0000,22.48,,4:00pm,4:00pm - <b>22.48</b>,,,50.13B,,"Kinder Morgan, Inc. Common Stoc",,25.56,22.58,,-66.12,90.65,,-3.77%,+0.45%,+2.01%,+4.57%,+46.54%,22.38,1.45,33.06,28.46,,3.82,,1.66,NYQ,KMI,,,21.50,20023809,23.36,15.34,15.34 - 23.36,KMI
,,,,2071010,,,16.09,+0.10,1.43,8.84,-1.32,24.07,,,+0.10 - +0.15%,+0.15%,,USD,67.91,66.75,66.75 - 67.91,,,,,,,1.21B,3.29,1.00,3.57,3.16,,,66.11,,,,,,,,2/10/2017,2017-02-10 21:02:00 UTC+0000,67.54,,4:02pm,4:02pm - <b>67.54</b>,,,12.64B,,CarMax Inc,,67.40,67.72,,1.54,21.40,,-1.92%,+0.15%,+2.16%,+15.07%,+55.37%,67.44,4.19,20.53,18.92,,0.81,,10.39,NYQ,KMX,,,58.70,1531024,68.86,43.47,43.47 - 68.86,KMX
,,,,13577600,,,5.38,-0.67,-0.87,-1.57,-6.55,0.70,,,-0.67 - -1.62%,-1.62%,,USD,41.20,40.55,40.55 - 41.20,,,,12/15/2016,1.40,3.39,11.61B,1.96,0.58,1.98,1.65,,9/13/2016,41.45,,,,,,,,2/10/2017,2017-02-10 21:02:00 UTC+0000,40.58,,4:02pm,4:02pm - <b>40.58</b>,,,174.01B,,Coca-Cola Company (The) Common,,43.83,41.02,,7.30,27.23,,-13.90%,-1.62%,-2.11%,-3.72%,+1.76%,41.25,7.67,21.25,20.49,,4.23,,3.14,NYQ,KO,,,42.15,28847307,47.13,39.88,39.88 - 47.13,KO
,,,,3016810,,,11.35,+0.11,-3.54,-8.64,-21.11,3.46,,,+0.11 - +0.29%,+0.29%,,USD,38.91,37.96,37.96 - 38.91,,,,,,,1.21B,4.18,0.83,4.04,4.38,,,41.92,,,,,,,,2/10/2017,2017-02-10 21:03:00 UTC+0000,38.38,,4:03pm,4:03pm - <b>38.38</b>,,,6.26B,,Michael Kors Holdings Limited O,,41.71,38.48,,2.29,8.77,,-35.48%,+0.29%,-8.44%,-18.38%,+9.91%,38.27,3.37,9.20,9.50,,1.35,,5.80,NYQ,KORS,,,47.02,3958591,59.49,34.92,34.92 - 59.49,KORS
,,,,7606270,,,7.08,-0.01,-0.32,0.86,-7.43,4.77,,,-0.01 - -0.03%,-0.03%,,USD,33.67,33.17,33.17 - 33.67,,,,12/1/2016,0.48,1.46,5.88B,2.11,0.71,2.24,2.08,,11/10/2016,33.80,,,,,,,,2/10/2017,2017-02-10 21:00:00 UTC+0000,33.48,,4:00pm,4:00pm - <b>33.48</b>,,,31.41B,,Kroger Company (The) Common Sto,,36.00,33.50,,2.56,16.09,,-18.16%,-0.03%,-0.95%,+2.64%,+16.61%,33.49,4.73,15.87,14.95,,0.28,,1.84,NYQ,KR,,,32.62,5974210,40.91,28.71,28.71 - 40.91,KR
,,,,4686280,,,29.02,-0.06,-0.53,-3.52,-17.63,8.17,,,-0.06 - -0.14%,-0.14%,,USD,43.45,41.21,41.21 - 43.45,,,,9/21/2016,2.00,4.90,2.38B,3.64,0.34,3.73,3.29,,12/5/2016,42.57,,,,,,,,2/10/2017,2017-02-10 21:02:00 UTC+0000,42.04,,4:02pm,4:02pm - <b>42.04</b>,,,7.42B,,Kohl's Corporation Common Stock,,46.43,42.31,,1.50,12.79,,-29.55%,-0.14%,-1.24%,-7.72%,+24.12%,42.10,1.45,11.55,11.27,,0.39,,4.14,NYQ,KSS,,,45.56,4763974,59.67,33.87,33.87 - 59.67,KSS
,,,,1799310,,,38.31,-0.16,1.11,-4.08,-14.89,6.78,,,-0.16 - -0.19%,-0.19%,,USD,86.49,85.47,85.47 - 86.49,,,,10/5/2016,1.32,1.54,1.12B,5.06,1.25,5.63,4.43,,12/28/2016,84.69,,,,,,,,2/10/2017,2017-02-10 21:02:00 UTC+0000,85.80,,4:02pm,4:02pm - <b>85.80</b>,,,9.15B,,Kansas City Southern Common Sto,,96.32,86.10,,1.50,19.37,,-14.79%,-0.19%,+1.31%,-4.54%,+8.58%,85.96,2.24,16.96,15.24,,3.93,,1.72,NYQ,KSU,,,89.88,1802873,100.69,79.02,79.02 - 100.69,KSU
,,,,889798,,,54.22,+0.24,-0.07,3.05,-1.57,10.69,,,+0.24 - +0.52%,+0.52%,,USD,46.56,46.30,46.30 - 46.56,,,,9/13/2016,0.25,0.54,1.68B,3.13,0.78,3.20,1.87,,11/28/2016,46.55,,,,,,,,2/10/2017,2017-02-10 21:02:00 UTC+0000,46.48,,4:02pm,4:02pm - <b>46.48</b>,,,15.65B,,Loews Corporation Common Stock,,43.00,46.47,,2.69,24.88,,-3.27%,+0.52%,-0.14%,+7.02%,+29.87%,46.24,0.85,15.09,14.52,,1.19,,2.60,NYQ,L,,,43.43,820255,48.05,35.79,35.79 - 48.05,L
,,,,2454460,,,-4.16,+0.00,-2.73,-10.74,-29.85,1.44,,,+0.00 - +0.00%,+0.00%,,USD,59.88,58.47,58.47 - 59.88,,,,9/2/2016,2.40,4.12,2.63B,3.61,0.49,3.70,3.97,,11/16/2016,61.65,,,,,,,,2/10/2017,2017-02-10 21:02:00 UTC+0000,58.92,,4:02pm,4:02pm - <b>58.92</b>,,,16.85B,,"L Brands, Inc.",,67.72,58.95,,1.45,14.83,,-33.63%,+0.00%,-4.43%,-15.42%,+2.51%,58.92,,16.32,15.92,,1.35,,4.42,NYQ,LB,,,69.66,3349625,88.77,57.48,57.48 - 88.77,LB
,,,,880784,,,8.19,-0.04,0.58,0.03,-5.71,6.65,,,-0.04 - -0.08%,-0.08%,,USD,49.15,48.68,48.68 - 49.15,,,,10/14/2016,1.36,2.78,597.90M,2.63,0.70,2.83,2.76,,12/13/2016,48.34,,,,,,,,2/10/2017,2017-02-10 21:01:00 UTC+0000,48.92,,4:01pm,4:01pm - <b>48.92</b>,,,6.53B,,"Leggett & Platt, Incorporated C",,50.40,48.96,,7.15,17.75,,-10.45%,-0.08%,+1.19%,+0.07%,+15.73%,48.96,5.97,18.60,17.29,,1.74,,9.07,NYQ,LEG,,,48.89,1107125,54.63,42.27,42.27 - 54.63,LEG
,,,,2609840,,,29.97,+1.62,2.34,2.67,-2.79,7.31,,,+1.62 - +3.58%,+3.58%,,USD,46.97,45.69,45.69 - 46.97,,,,10/20/2016,0.16,0.35,1.34B,3.82,0.94,4.40,3.93,,1/25/2017,44.47,,,,,,,,2/10/2017,2017-02-10 21:03:00 UTC+0000,46.81,,4:03pm,4:03pm - <b>46.81</b>,,,10.98B,,Lennar Corporation Class A Comm,,50.96,46.03,,1.38,11.90,,-5.62%,+3.58%,+5.26%,+6.06%,+18.51%,45.19,1.51,11.25,10.64,,0.97,,3.14,NYQ,LEN,,,44.14,2926629,49.60,39.50,39.50 - 49.60,LEN
,,,,748394,,,53.73,+1.18,2.74,2.05,-6.31,32.59,,,+1.18 - +0.88%,+0.88%,,USD,135.76,133.65,133.65 - 135.76,,,,,0.00,0.00,1.79B,8.80,2.22,9.63,6.31,,3/29/1994,132.27,,,,,,,,2/10/2017,2017-02-10 21:02:00 UTC+0000,135.01,,4:02pm,4:02pm - <b>135.01</b>,,,13.91B,,Laboratory Corporation of Ameri,,148.06,133.84,,1.54,21.41,,-4.47%,+0.88%,+2.07%,+1.54%,+31.82%,133.83,2.49,15.34,14.02,,1.48,,2.42,NYQ,LH,,,132.96,1091030,141.32,102.42,102.42 - 141.32,LH
,,33.98,,1897070,30.50,,11.15,-0.04,-0.19,-2.11,-5.15,6.37,,,-0.04 - -0.13%,-0.13%,,USD,31.34,31.09,31.09 - 31.34,,,,,,,1.02B,1.81,0.49,2.03,1.53,,,31.39,,,,,,,,2/10/2017,2017-02-10 21:00:00 UTC+0000,31.20,,4:00pm,4:00pm - <b>31.20</b>,,,9.59B,,LKQ Corporation,,38.91,31.26,,0.51,20.39,,-14.17%,-0.13%,-0.61%,-6.33%,+25.65%,31.24,2.80,17.24,15.37,,1.13,,2.12,NMS,LKQ,,,33.31,1463200,36.35,24.83,24.83 - 36.35,LKQ
,,,,601852,,,58.86,+1.61,9.11,12.17,-0.35,47.94,,,+1.61 - +1.00%,+1.00%,,USD,163.46,161.25,161.25 - 163.46,,,,12/15/2016,2.80,1.75,1.21B,8.60,2.08,9.38,9.01,,11/15/2016,154.00,,,,,,,,2/10/2017,2017-02-10 21:02:00 UTC+0000,163.11,,4:02pm,4:02pm - <b>163.11</b>,,,12.61B,,"L3 Technologies, Inc. Common St",,176.60,161.64,,2.94,18.11,,-0.21%,+1.00%,+5.92%,+8.06%,+41.63%,161.50,2.74,18.97,17.39,,1.19,,2.66,NYQ,LLL,,,150.94,433656,163.46,115.17,115.17 - 163.46,LLL
,,,,1621180,,,7.81,-0.04,0.73,2.89,-0.93,21.82,,,-0.04 - -0.06%,-0.06%,,USD,63.63,63.30,63.30 - 63.63,,,,3/7/2017,1.32,2.07,725.98M,2.22,0.59,2.41,2.04,,11/16/2016,62.76,,,,,,,,2/10/2017,2017-02-10 21:00:00 UTC+0000,63.49,,4:00pm,4:00pm - <b>63.49</b>,,,15.29B,,Linear Technology Corporation,,63.00,63.63,,2.92,31.12,,-1.44%,-0.06%,+1.17%,+4.77%,+52.36%,63.53,8.13,28.60,26.34,,10.30,,4.77,NMS,LLTC,,,60.60,786612,64.42,41.67,41.67 - 64.42,LLTC
,,,,6123530,,,14.74,+0.09,1.80,1.00,-6.00,13.61,,,+0.09 - +0.12%,+0.12%,,USD,78.25,77.60,77.60 - 78.25,,,,12/9/2016,2.08,2.66,5.41B,4.10,1.03,4.39,2.58,,11/10/2016,75.99,,,,,,,,2/10/2017,2017-02-10 21:01:00 UTC+0000,77.79,,4:01pm,4:01pm - <b>77.79</b>,,,83.40B,,Eli Lilly and Company Common St,,86.35,77.87,,1.67,30.17,,-7.16%,+0.12%,+2.36%,+1.30%,+21.21%,77.70,5.27,18.97,17.72,,3.93,,1.89,NYQ,LLY,,,76.79,2598619,83.79,64.18,64.18 - 83.79,LLY
,,,,1480000,,,5.18,+2.35,6.32,9.95,-9.35,53.70,,,+2.35 - +0.91%,+0.91%,,USD,260.92,258.00,258.00 - 260.92,,,,12/30/2016,7.28,2.84,6.76B,12.65,3.09,14.10,17.49,,11/29/2016,254.23,,,,,,,,2/10/2017,2017-02-10 21:02:00 UTC+0000,260.55,,4:02pm,4:02pm - <b>260.55</b>,,,76.03B,,Lockheed Martin Corporation Com,,281.58,258.48,,2.47,14.90,,-3.46%,+0.91%,+2.49%,+3.97%,+25.96%,258.20,49.86,20.60,18.48,,1.59,,1.95,NYQ,LMT,,,250.60,749403,269.90,206.85,206.85 - 269.90,LMT
,,,,1564770,,,63.98,+0.32,2.59,14.43,-0.50,37.48,,,+0.32 - +0.46%,+0.46%,,USD,70.87,70.11,70.11 - 70.87,,,,11/1/2016,1.16,1.70,1.80B,6.99,1.74,7.52,5.03,,1/6/2017,67.78,,,,,,,,2/10/2017,2017-02-10 21:02:00 UTC+0000,70.37,,4:02pm,4:02pm - <b>70.37</b>,,,15.92B,,Lincoln National Corporation Co,,73.17,70.47,,1.17,13.99,,-0.71%,+0.46%,+3.82%,+25.79%,+113.96%,70.05,1.09,10.07,9.36,,1.19,,4.02,NYQ,LNC,,,55.94,1588433,70.87,32.89,32.89 - 70.87,LNC
,,,,999679,,,16.96,+0.21,0.30,0.12,-3.13,4.78,,,+0.21 - +0.56%,+0.56%,,USD,37.89,37.58,37.58 - 37.89,,,,11/15/2016,1.26,3.35,1.03B,1.88,0.43,2.00,1.51,,1/27/2017,37.56,,,,,,,,2/10/2017,2017-02-10 21:02:00 UTC+0000,37.86,,4:02pm,4:02pm - <b>37.86</b>,,,8.61B,,Alliant Energy Corporation Comm,,37.00,37.65,,3.34,25.06,,-7.64%,+0.56%,+0.79%,+0.30%,+14.47%,37.65,2.22,20.14,18.93,,2.62,,6.25,NYQ,LNT,,,37.74,904021,40.99,33.08,33.08 - 40.99,LNT
,,,,5921790,,,7.56,+0.44,1.76,0.88,-9.68,9.12,,,+0.44 - +0.60%,+0.60%,,USD,74.04,73.11,73.11 - 74.04,,,,11/2/2016,1.40,1.90,7.54B,3.92,1.02,4.54,2.72,,1/23/2017,72.21,,,,,,,,2/10/2017,2017-02-10 21:01:00 UTC+0000,73.97,,4:01pm,4:01pm - <b>73.97</b>,,,64.34B,,"Lowe's Companies, Inc. Common S",,80.62,73.42,,1.19,27.15,,-11.57%,+0.60%,+2.44%,+1.20%,+14.06%,73.53,9.73,18.87,16.29,,1.02,,1.22,NYQ,LOW,,,73.09,3661291,83.65,64.85,64.85 - 83.65,LOW
,,116.40,,1923670,114.10,,39.39,-0.01,3.94,15.36,-3.15,49.33,,,-0.01 - -0.01%,-0.01%,,USD,116.58,114.95,114.95 - 116.58,,,,1/4/2017,1.80,1.55,1.62B,9.23,2.65,8.69,5.58,,12/12/2016,112.05,,,,,,,,2/10/2017,2017-02-10 21:00:00 UTC+0000,115.99,,4:00pm,4:00pm - <b>115.99</b>,,,18.89B,,Lam Research Corporation,,131.89,116.57,,0.81,20.79,,-2.64%,-0.01%,+3.51%,+15.26%,+74.00%,116.00,2.94,12.57,13.35,,2.96,,8.49,NMS,LRCX,,,100.63,1542750,119.14,66.66,66.66 - 119.14,LRCX
,,,,1513290,,,27.97,+0.11,0.45,3.31,-0.59,9.74,,,+0.11 - +0.46%,+0.46%,,USD,24.16,23.88,23.88 - 24.16,,,,9/30/2016,0.25,1.07,1.06B,0.20,0.00,1.38,0.12,,12/12/2016,23.56,,,,,,,,2/10/2017,2017-02-10 21:02:00 UTC+0000,24.01,,4:02pm,4:02pm - <b>24.01</b>,,,8.64B,,Leucadia National Corporation C,,30.00,24.09,,6.64,205.21,,-2.40%,+0.46%,+1.89%,+16.00%,+68.26%,23.90,0.85,120.05,17.40,,0.81,,4.49,NYQ,LUK,,,20.70,914165,24.60,14.27,14.27 - 24.60,LUK
,,,,5653400,,,13.72,+0.19,3.28,11.17,-0.16,19.29,,,+0.19 - +0.35%,+0.35%,,USD,54.87,54.37,54.37 - 54.87,,,,9/8/2016,0.40,0.76,5.27B,3.88,1.19,4.66,3.55,,12/6/2016,51.43,,,,,,,,2/10/2017,2017-02-10 21:00:00 UTC+0000,54.71,,4:00pm,4:00pm - <b>54.71</b>,,,33.66B,,Southwest Airlines Company Comm,,62.07,54.77,,1.34,15.42,,-0.29%,+0.35%,+6.38%,+25.66%,+54.46%,54.52,3.97,14.10,11.74,,1.64,,1.97,NYQ,LUV,,,43.54,3194420,54.87,35.42,35.42 - 54.87,LUV
,,,,2243050,,,30.33,+0.11,-0.71,4.96,-2.39,13.73,,,+0.11 - +0.19%,+0.19%,,USD,57.81,57.32,57.32 - 57.81,,,,,,,2.68B,1.67,0.40,1.86,10.34,,,58.45,,,,,,,,2/10/2017,2017-02-10 21:02:00 UTC+0000,57.74,,4:02pm,4:02pm - <b>57.74</b>,,,20.78B,,"Level 3 Communications, Inc. Co",,63.14,57.58,,-0.95,30.88,,-3.97%,+0.19%,-1.21%,+9.40%,+31.20%,57.63,1.90,35.21,31.04,,2.54,,1.61,NYQ,LVLT,,,52.78,1697896,60.13,44.01,44.01 - 60.13,LVLT
,,,,3149290,,,14.97,-0.38,1.10,8.66,-5.78,22.04,,,-0.38 - -0.41%,-0.41%,,USD,92.79,91.37,91.37 - 92.79,,,,9/6/2016,3.40,3.71,6.11B,9.95,2.68,8.97,9.13,,11/25/2016,90.76,,,,,,,,2/10/2017,2017-02-10 21:01:00 UTC+0000,91.86,,4:01pm,4:01pm - <b>91.86</b>,,,37.12B,,LyondellBasell Industries NV Or,,95.81,92.00,,8.24,10.07,,-5.92%,-0.41%,+1.21%,+10.41%,+31.57%,92.24,6.16,9.23,10.24,,1.28,,4.14,NYQ,LYB,,,83.20,3765237,97.64,69.82,69.82 - 97.64,LYB
