.Name,.Symbol,AverageDailyVolume,BookValue,DaysRange,DaysVolume,DividendYield,EBITDA,EPS,EPSYearGrowthEstimate,MarketCapitalization,OneyrTargetChange,PEGRatio,PERatio,PercentChangeAfterHours,PercentChangeFromTwoHundreddayMovingAverage,PriceBook,PriceEPSEstimateCurrentYear,PriceEPSEstimateNextYear,PriceSales,Sector-Consumer Discretionary,Sector-Consumer Staples,Sector-Financials,Sector-Health Care,Sector-Industrials,Sector-Information Technology,Sector-Materials,Sector-Real Estate,Sector-Telecommunication Services,Sector-Utilities,ShortRatio,TwoHundreddayMovingAverage
KLA-Tencor Corporation,KLAC,-0.42789978865171563,-0.7504555302809224,0.2335252014230839,-0.26745469447437914,0.25150208951160735,-0.3957319483427769,0.31412512959906896,-0.1286860835577021,-0.3898798362507484,-1.0956966840996825,0.02610064577042156,-0.3099978532053119,-0.1644315184165751,1.4864031885071833,0.5291047459820938,-0.1882010947024947,-0.2899054475028827,0.47011185285546914,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.539241975688421,-0.09379104438603464
"Kinder Morgan, Inc. Common Stoc",KMI,1.1701680746983343,-0.4263458195913926,-0.42025033747059737,1.5765835371930823,0.3032783982155663,0.3640011259152088,-0.9496932757697591,-0.02422763026688763,0.02291660309251069,0.8219646623063865,0.06006388124290238,1.3566724126000194,-0.3000154021786556,-0.6383057183307859,-0.331581710447106,0.20847208427459274,0.6342113001245834,0.1364781889748507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7798888273490923,-0.6288754864393263
CarMax Inc,KMX,-0.20759369844648753,-0.38373656883263974,0.2110203761275331,-0.18637150580845546,-1.427529635602492,-0.3988265840831353,-0.22510405669163108,0.047428320923457286,-0.4466855171970901,0.8821844506801609,0.020142183406828437,-0.31338834778846725,-0.2707714980793943,-1.4697742071524729,-0.21036684503351022,-0.20772790379419376,-0.3925850861281566,-0.9354086885990512,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6708151348566034,-0.2938412349140545
Coca-Cola Company (The) Common,KO,1.6999198850782544,-0.7776975102742234,-0.3686181769051984,1.1636332969707,1.1316993374789106,1.1949108222014373,-0.6511914047874073,-0.14388257949706834,1.7989220181503338,-0.3317905707135034,0.14944081669679923,-0.019868388161024337,0.6327270592034521,0.16665622470631733,0.07226480095597929,0.0014879079025822634,0.24675610124952607,0.4097738498132297,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5650255669377787,-0.45351750219129167
Michael Kors Holdings Limited O,KORS,-0.1769631488930126,-0.5667467934030209,-0.4536376942403199,-0.24233433001555063,-1.427529635602492,-0.4003739019533145,0.04451053645371895,-0.24822207364890617,-0.5024722621623315,0.17165135104186927,-0.06029705850167876,-0.5223881210215391,-0.3253106372569379,-2.379367251970829,-0.2164580443005251,-0.39964854172403635,-0.8057101946595325,-0.6940566764300931,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8142669490149024,-0.443034144437333
Kroger Company (The) Common Sto,KR,0.750710760981386,-0.712386609521053,-0.2697619008193242,0.27621831550478565,-0.22188130435316084,0.31912890768001206,-0.5163841082147325,-0.12748279502353022,-0.23156265818728927,0.5505429893307969,0.04298295580060209,-0.3741750721007511,0.44549718495626117,-1.3916496511558045,-0.16346461067749582,-0.2671451943160782,-0.5064953102280699,-1.0738311661665418,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9603739660945956,-0.5373843642229604
Kohl's Corporation Common Stock,KSS,0.07091970884596635,0.07343973643955262,0.01123169809281277,-0.10309452898868694,2.4187104395487493,-0.23171625410378205,-0.2612131539878833,-0.1947190305164699,-0.49355657232770395,0.35303958304409555,0.02371726082498431,-0.42406377811003587,0.3126071968997965,-2.2426492789766588,-0.3358455499340164,-0.34692615717644876,-0.6837781237920197,-1.031239634607314,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47491261345297886,-0.4279589027085
Kansas City Southern Common Sto,KSU,-0.3712657272524691,0.37240300405834315,-0.3889926170890857,-0.26300204044768144,-0.28845084411539373,-0.4158470806551065,0.056546902219136316,-0.0458099553269734,-0.4571296110033682,-0.07542950155510421,0.029477107776457668,-0.23686004148296233,-0.24663230707540154,0.0006415432133965982,-0.2724970775570619,-0.15333179275303202,-0.2682464612303639,0.29974572661855775,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.8314560098478075,-0.061387938601071626
Loews Corporation Common Stock,L,-0.47738284500127487,0.9189888846931643,-0.5729477220876772,-0.3165041970327013,-1.028112397029094,-0.13423522828249265,-0.5452713860517343,-0.15767128717434503,-0.3808367794184832,-0.7438953273185851,0.05192064934599177,-0.1472541132138584,-0.233732545105726,-0.18490427727869133,-0.36325594663558325,-0.22641784963910577,-0.370123915178878,-0.7366482079893211,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8830231923465226,-0.42172087164829325
"Leggett & Platt, Incorporated C",LEG,-0.4483914046955458,-0.679905787221348,-1.207517996960209,-0.31616494140968643,0.5695565572644986,-0.49797871320421827,-0.3454677143458052,-0.09847329033575644,-0.490499764384403,-0.5227250176981162,0.1456671238665236,-0.2775459764808257,0.04295153179651184,0.3731282655546558,-0.0337220662900793,-0.10507267885497566,-0.09337020169669422,-0.5023947844135676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7868412954787125,-0.39607563284522096
Lennar Corporation Class A Comm,LEN,-0.20878503492150083,0.09299808105012765,0.4976318882665298,-0.21844594151580954,-1.198234554199245,-0.380258769640985,-0.17695859362996139,0.09789330066864907,-0.4222310536506829,0.03119104547163257,0.027689569067379727,-0.3591600246610635,-0.12638000297986998,1.6956653920696885,-0.310262513012554,-0.3053619492526893,-0.6396579665702222,-0.7721411509553443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05794827236707863,-0.42059456048464483
Laboratory Corporation of Ameri,LH,-0.48473361108786744,0.9067649193115549,-0.6122546901633863,-0.3775816433914303,-1.427529635602492,-0.3059875118723835,0.6800306488677581,-0.09136889463349779,-0.39344611218459946,0.1991770231603743,0.031264646485535605,-0.23613350692942903,-0.052714890194825635,0.4107954621959066,-0.25361435982931574,-0.2339496188601897,-0.44312272076403375,-0.6124229076082396,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08373186361643628,0.34815612836555887
LKQ Corporation,LKQ,-0.2019482095042082,-0.5747796849395069,-0.3004797568498911,-0.2529393221207161,-1.427529635602492,-0.43441489509725684,-0.6487841316343239,-0.03348134222141391,-0.4680831728001964,1.9150695577969725,0.00961556656448058,-0.2693119182074486,0.10579714976453196,-1.8924838583487333,-0.26275115872983806,-0.22390725989874447,-0.4591664142992328,-0.800535505328163,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8142669490149024,-0.541716330236993
"L3 Technologies, Inc. Common St",LLL,-0.5197015369871131,1.0932677054195388,-0.7073728710391419,-0.3853711422551822,-0.0961388403578317,-0.3988265840831353,1.1590780063313713,-0.07861584141569218,-0.41420693279951804,-0.038428096142052844,0.0578791117095849,-0.27996775832593657,-0.3712053122328628,0.40242497405340644,-0.24325932107539047,-0.1089780406733155,-0.12305103473681228,-0.7224510308029117,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.27723841387457043,0.5446541067620722
Eli Lilly and Company Common St,LLY,0.0028500746337954018,-0.5000388680348093,0.051608661839801756,0.5589845321712934,0.39943440009434755,0.2417630141710522,-0.3887986311013078,-0.10596215327424358,0.5080574970938911,0.0695648906624392,0.03225772354613446,0.03559041609201558,-0.145817985035607,0.180607038277151,-0.03920414563039267,-0.09586718314031746,-0.06529373801009575,0.2890978437287507,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6595654015187565,-0.1403163593767434
Lockheed Martin Corporation Com,LMT,-0.4358446512918108,-0.7829363525806274,-0.6988656485174253,-0.34698295139810154,0.5843497883227726,0.3562645365643128,3.2004456401461634,-0.04568616430111476,0.4106217439011749,-0.17227666395777777,0.04814695651571613,-0.3543164609708417,0.523735185187435,0.23362012984631894,2.72863680130116,-0.05402402080096227,-0.011547364667179033,-0.5733806703456141,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.7068353188092457,1.410527473646884
Lincoln National Corporation Co,LNC,-0.31404071266772776,1.2685942946071938,0.6662805078554935,-0.24500689555633945,-0.11832868694524272,-0.3106294654829211,0.20098329140414536,-0.10073064302458053,-0.397139755116088,0.7604989617782192,0.017560183049271413,-0.42164199626492505,-1.0876575485486264,-0.4206730266257805,-0.35472826766176246,-0.39434840782771796,-0.865874045416529,-0.7756904452519466,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44899940631566937,-0.26637657038508855
Alliant Energy Corporation Comm,LNT,-0.4204688666809203,-0.37325888421983167,-0.6867783538851494,-0.3562513566313819,0.9245941026630747,-0.42977294148671924,-0.6150823074911552,-0.10672606780906492,-0.4624790249041448,-0.6372407245760574,0.06046111206714192,-0.13272342214319297,0.4354525871332002,0.44706757748007436,-0.2724970775570619,-0.08749855067244651,-0.038019459000257355,-0.1900568863125631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.12670451569869903,-0.4878266730224289
"Lowe's Companies, Inc. Common S",LOW,0.20930962876400092,-0.7060999987533683,-0.8371958896476027,-0.07041614772082054,-0.14791514906179076,0.5759836741297587,-0.17455132047687785,-0.010639622156704264,0.3180259366186851,-0.13063528054843565,0.021731106703786602,-0.15330856782663568,0.3089267647845813,1.0609033745967562,0.256219018819828,-0.15221597509064924,-0.29471855556344234,-0.7756904452519466,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.964671231302822,-0.1715065146777773
Lam Research Corporation,LRCX,-0.341663059037594,0.41012266866445213,0.019209394652302002,-0.18336138761299964,-0.3920034615233119,-0.33848118714614667,0.33338331482373684,-0.27296567272717864,-0.3144785736493262,-0.13088219704101892,0.015772644340193476,-0.17340935714105632,0.016813405632625258,1.6928752293555216,-0.21889452400733103,-0.2635187869133341,-0.37894794662323744,-0.0054935828892422375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3257711246817807,0.14412052910462916
Leucadia National Corporation C,LUK,-0.31688074566291113,0.01860652029919035,0.5487668404922517,-0.06350769169589861,-0.7026613137470659,-0.3957319483427769,-0.9280278173920079,-0.29921071568481267,-0.46324322688997,0.9931677030069774,0.015176798103834162,1.085190667763086,-0.20860179045533253,0.8293198693209171,-0.3602103470020758,-0.230881120288637,-0.25380713704868485,-0.8573242140738,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8916177227629751,-0.6146666379132999
Southwest Airlines Company Comm,LUV,0.296726693065108,-0.4864178780381589,-0.8057076520896563,-0.40297010372445197,-0.8801800864463538,0.22628983546926024,-0.15529313525221008,0.0886962060507839,-0.14839200872997726,0.5505008196154334,0.024710337885583168,-0.35165250094121964,0.39505426375458697,1.0985705712380072,-0.1726014095780181,-0.24399197782163498,-0.5867137779040653,-0.5733806703456141,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.857239601097165,-0.38585219305210433
"Level 3 Communications, Inc. Co",LVLT,-0.2607071876768294,0.09334733720388798,-0.9494888148302575,-0.18880346624980957,-1.427529635602492,-0.17601281077733097,-0.5597150249702351,0.031219066680239962,-0.30556288381469854,-0.13348858098745636,-0.0225601301989223,0.04382447436539269,0.2883936069519582,0.5740199809746606,-0.29564363477171834,0.4444675198685561,1.1387854618065942,-0.22200053498198397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6767544623516616,-0.33386860088371456
LyondellBasell Industries NV Or,LYB,-0.17189603966419617,-0.4427608588181252,0.4795584211417772,-0.10809310601147311,1.5311165760523089,0.350075265083596,1.1879652841683732,-0.32057079530381505,-0.1387121169095244,0.5697363018815064,-0.06248182803499624,-0.4986546589394521,0.028325709051987384,-0.6885286471857872,-0.06844190211206397,-0.40857508302309875,-0.7912708704778534,-0.7401975022859235,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.2771087979866185,-0.05644949734507466
Macy's Inc Common Stock,M,0.6434008922419634,-0.4689550703501454,-0.15348661677788727,-0.01895585018489639,2.403917208490475,-0.14042449976320945,-0.5308277471332332,-0.4232199488993663,-0.4674463378120087,0.969454454297319,0.007430797031163099,-0.37708121031488423,0.32013178416946836,-2.740693323455421,-0.29198891521150944,-0.41554894341299126,-0.7479528979328158,-1.0383382232005187,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.681051727559888,-0.5166775666758852
Mastercard Incorporated Common,MA,-0.1374227227210016,-0.7829363525806274,-0.6568990721571594,-0.1793560060588103,-0.8431970088006688,0.3779269867468215,-0.1215913111090413,0.022027446681136223,0.966069220598476,0.1078076989268657,0.03305218519461354,0.011856954009928613,0.33624729965963784,0.3089545231288208,0.8957949418563885,0.08963750323082391,0.2780413036431643,2.8410404429858214,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.8658341315136175,0.11171742331966614
Mid-America Apartment Communiti,MAA,-0.49025320814142836,1.00455664236443,-0.8125536048735389,-0.348954745463742,1.1021128753623626,-0.49069703530715497,-0.3623186264173895,0.048082583280495035,-0.4314014774805856,-0.18393294608449987,0.12381942853334879,0.19131098873264737,0.4660488893032651,0.45543806562257444,-0.3059986735256436,0.5942660410434477,1.4740986566922545,2.482561719028987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9689684965110481,0.015980974409548387
Macerich Company (The) Common S,MAC,-0.4172799198368544,0.030481229527039497,-0.37952057172516857,-0.32338212126795784,1.7826015040429668,-0.48935860534944997,-0.1625149547114605,0.05773381847319915,-0.45700224400573064,0.047982642933739585,-18.768875803123493,-0.2693119182074486,0.3100998690222242,-0.9452236168891267,-0.27493355726386776,2.2953300673460344,5.565240508168015,1.9430689859454338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.479209878661205,-0.21664560054399568
Marriott International,MAR,-0.21872279287863675,-0.48082977957799455,1.386633167290146,-0.062405627893634415,-0.4585730012855448,-0.27968310807933716,-0.3743549921828069,0.02292208114293101,-0.1291595920867091,-0.17863282088437935,0.030668800249176294,0.1176888206412756,0.06426242689672074,1.3175983443000958,-0.011793748928825789,0.004556406474134962,0.06626454897853662,2.3902800673173266,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006510705756315389,-0.10583390990504495
"Mattel, Inc.",MAT,0.23533514418582818,-0.7200702449037789,-0.43897477466112184,-0.12660875101428182,3.0696126061128046,-0.4617296974595302,-0.7884059745131659,0.04249152289299738,-0.46872000778838413,1.0170575951833143,0.020340798818948208,-0.062249570450465336,0.012274407131060025,-1.9385215431324845,-0.19696620664607756,-0.16142147080530733,-0.3580911450274787,-0.5982257304218304,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41904816574603737,-0.5697008306876427
Microchip Technology Incorporat,MCHP,-0.0542900690147312,-0.551379522637569,1.3178764444220137,-0.1563079107981466,0.051793470224908315,-0.44600430594489904,-0.9111769053204234,0.011779899203537619,-0.37446842953660636,0.680639610476146,0.01497818269171439,3.6413814052776567,-0.1512845374315304,1.0288165033838386,-0.04042238548379561,-0.11539399223201664,-0.22332411933180646,0.6724216277618017,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2785012073912916,-0.23302043207703846
McKesson Corporation Common Sto,MCK,-0.3146300941692185,0.30115474869124825,1.567347866747663,0.16974070611662284,-0.8505936243298058,0.12571417390761241,1.0194561634525292,-0.2823262434260096,-0.20710819464088207,0.11221735961237086,0.027292338243140184,-0.331309533442288,-3.780928050385487,-1.2842283866603852,-0.17321052950471957,-0.3430207953581089,-0.6131858722371437,-1.1022255205393603,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.745510705683282,0.45654191803665145
"Mondelez International, Inc.",MDLZ,0.6758435934520218,-0.3907216919078451,0.4278124857062983,0.3482222500646387,-0.14791514906179076,0.06691609484080294,-0.7571114235230807,-0.05995098110686336,0.29115150011716473,0.3319567951922431,0.037620339673368274,0.30537691363737146,0.6832598798137398,-0.08585350092577221,-0.2523961199759128,-0.05569774729453654,-0.001921148546059515,-0.23619771216839325,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0420220050508946,-0.43644955609600367
Medtronic plc. Ordinary Shares,MDT,0.10809475059199451,0.29451888176980295,-1.001938318126811,0.11285389994021215,0.16274270316196326,0.8173652618777133,-0.32861680227422074,-0.09200225694301888,0.821762412275146,0.1919218014176667,0.04556495615815911,-0.039726999290933845,0.9910602239002431,-0.08585350092577221,-0.27980651667747963,-0.15779506340256325,-0.24016999754376553,0.17197113194087396,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7111325840174718,-0.13511800015990447
"MetLife, Inc. Common Stock",MET,0.3366537535020969,1.1802324877058457,0.17702141485541106,0.33501025670007734,0.8876110250173895,-0.3462177764970426,-0.8582168959525869,-0.07655056963952961,0.13015961510331728,0.5319388321879699,0.015375413515953933,1.241153418588229,-0.6294838933644726,-0.7443319014691219,-0.3644741864889863,-0.3787269605543587,-0.8353910276996508,-0.8431270368873908,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7798888273490923,-0.3609000688112773
"McCormick & Company, Incorporat",MKC,-0.4805240126516199,-0.48397308496183705,-0.33068806255890737,-0.3641255173501422,-0.02217268506646177,-0.47107085544180205,-0.11918403795595776,-0.07514181622358498,-0.41891951171210695,-0.6165684837766127,0.055297111352027875,-0.06781966869422046,0.5823492099335882,0.3577823706267387,0.026580806453367828,0.04137838933276755,0.2692172721988046,-0.15811323764314222,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4203109592627585,0.011562369075235335
"Martin Marietta Materials, Inc.",MLM,-0.49070365277696765,1.3230782545937958,0.4468901259366852,-0.40206084026728584,-0.8358003932715318,-0.44142888700277916,0.5861469958975024,0.45349290310966384,-0.4094943538869292,0.29296745929080537,0.02371726082498431,0.04309793981185947,-0.37014012893989934,-0.5727368945478676,-0.21767628415392806,0.07150546621710335,0.057440517534177185,0.17197113194087396,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.6853489927681142,1.0318270047001648
"Marsh & McLennan Companies, Inc",MMC,-0.32274469868174305,-0.5454421680236444,-1.0144956135935492,-0.3061608538501263,-0.02956930059559878,-0.10947814235962551,-0.19621677885462926,-0.045333874627118555,-0.10241252258282622,-0.11560060203436848,0.036230031788529876,-0.20610341205005372,0.05566297915583046,0.21548407220423524,-0.047731824604213456,-0.1053516332705713,-0.14551220568609105,-0.1545639433465398,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.268514267570166,-0.21309338841248907
3M Company Common Stock,MMM,-0.30648405597661443,-0.36278119960702354,-0.9994651791186644,-0.29662629899219317,0.41422763115262157,0.7570198649407246,0.9544597883192752,-0.08192654917752243,0.8657040264600965,-0.5358766458545126,0.04735249486723704,-0.16202698246903505,0.1538349949791126,0.4679937978363247,0.256219018819828,-0.03142871313771049,0.08471479654401558,0.17906972053407863,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.036591562213899406,0.7351739720592204
Mallinckrodt plc Ordinary Share,MNK,-0.28830438710263195,0.6975604832091535,0.9325321191276849,-0.3057195417668355,-1.427529635602492,-0.3601436373286554,-0.3887986311013078,-0.03659902899855966,-0.5203036418315868,4.385512049524603,0.01716295222503187,-0.3143570605265116,-1.1128221745738565,-2.896942435448758,-0.35899210714867286,-0.485845456143108,-1.1281884347170337,-0.6727609106504792,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.034819884039115,-0.3529292513454575
Monster Beverage Corporation,MNST,-0.21394644519055575,-0.76023470258621,-0.19433016534541242,-0.2144018782520043,-1.427529635602492,-0.4019212198234937,-0.7234095993799119,-0.009887696166562607,-0.2518140108116577,1.1054316945949334,0.029278492364337896,0.195670196053847,0.4194410280252538,-4.349222128172544,0.050945603521427296,0.20679835778101846,0.5957064356401056,1.8081958026745453,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7025380536010193,-0.26828263543126285
"Altria Group, Inc.",MO,0.41407176416991304,-0.735786771822991,-1.0093039276249294,0.16969119839393834,1.1021128753623626,0.8808052945550604,0.7426197508479288,-0.08610461541255889,1.208703351097985,-0.4365000010611977,0.05291372640659063,-0.4858192151603643,0.5075054797045346,0.34104139434173825,0.2537825391130221,-0.033660348462476154,0.0831104271904957,1.4142241357516874,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8830231923465226,-0.22054436995662494
Monsanto Company Common Stock,MON,-0.2875672673047675,-0.5244867987980282,-1.5888864343818234,-0.28318708099378753,-0.04436253165387263,0.07001073058116133,0.03728871699446844,-0.04627243372111835,0.06927819023257434,-0.06247078076233674,0.057084650061105816,-0.08065511247330824,0.3318268448321256,0.7121330353259141,0.1447500722334561,0.012925038942006023,0.16092234083621107,0.09033736311902052,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8013751533902235,0.1144032422483663
Mosaic Company (The) Common Sto,MOS,0.11924742028420336,-0.009683228155391407,-0.1572252650350729,0.03152572711338784,0.18493254974937445,-0.4034685376936729,-0.8052568865847503,0.20596702837631464,-0.4581485469844685,-0.03460398105689928,0.02133387587954706,0.04382447436539269,-0.3341376243648587,-1.264697247661218,-0.35472826766176246,0.008740722708070543,0.018133468372939315,-0.683408793540286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.2212443502796769,-0.5657154219547329
Marathon Petroleum Corporation,MPC,0.11446792922811443,-0.06870751814087694,1.7940399437510983,-0.010812742107768978,0.7322820989055124,0.1319034453883292,-0.47786773776539665,0.1763882114945416,-0.24977613884945712,1.1360133735475475,-2.3934323046726274,-0.1903618300568327,-0.18181792310967101,-0.04679122292743796,-0.2974709945518228,-0.17955350781902787,-0.48964943201611105,-0.9921973973446885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5693228321460049,-0.4019671066243051
"Merck & Company, Inc. Common St",MRK,0.87971458402768,-0.4563818488147757,-0.9315913962106936,0.45971364155012223,0.7914550231386086,1.2676347620998596,-0.6704495900120753,-0.06971478780822321,1.5988284648617623,0.1976316249711336,0.04735249486723704,0.3429145322365906,-0.11163710968351959,-0.4611303859811982,-0.15310957192357058,-0.19126959327404738,-0.35006929825987915,0.3778302011438088,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8916177227629751,-0.2738275519292244
Morgan Stanley Common Stock,MS,1.1745373562293857,0.3263011917619876,0.6785628139920586,1.2469727970569546,0.029603623637497287,-0.5891466821151765,-0.30695134389646944,0.011138097080833404,0.400687118085447,0.48507372869582943,0.015375413515953933,-0.3848309122192392,-0.8905453685213334,-0.3578943655570289,-0.34741882854134465,-0.30787253899305056,-0.6990196326504587,-0.3639723068460769,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.822861479431355,-0.45958225461093716
Microsoft Corporation,MSFT,2.905464383487481,-0.6547593441506085,-0.8066522953864406,1.403754388472838,0.34765809139038834,3.703113089761916,-0.499533196143148,-0.06439473523982492,5.857089296877555,-0.06607348535211635,0.045167725333919564,0.0186379431762392,0.2548966077284623,0.26291683834506974,0.03267200572038272,-0.03282348521568902,0.0622536255947368,0.9386187000069759,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.8615368663053914,-0.27486722377259226
M&T Bank Corporation Common Sto,MTB,-0.46689091126433724,2.4452382766255405,1.4743088189684033,-0.28591657433363366,-0.06655237824128366,-0.5891466821151765,0.8629834085021029,-0.03359890299034597,-0.2805989522777412,-0.33319970818538824,0.04377741744908117,-0.2538125143987387,0.11908220110195519,-0.12212561620993981,-0.32000843183977773,-0.1625372884676901,-0.30033384830076204,0.4878583243384807,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22996849658408167,0.4736965034522202
"Mettler-Toledo International, I",MTD,-0.5807454293647135,-0.3816410319100782,-0.24836241123454866,-0.42577382302719635,-1.427529635602492,-0.49812725571975547,2.4132673190878653,-0.04452083141994127,-0.42083001667667,-0.9650669895214866,0.045167725333919564,0.08741654757738918,-0.4786698844853729,0.7930477540367494,1.3380160086416673,0.15128642907747392,0.5146857832873505,0.60853433042296,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.516113587360458,2.996027034782771
"Micron Technology, Inc.",MU,3.6229538481422527,-0.5143583703389805,0.2604482132130305,1.3126617600611183,-1.427529635602492,0.14273467047958358,-0.8558096227995033,0.07201037762370383,-0.19628199984169137,2.5423592686727225,0.12262773606063018,0.29714285536399443,-0.0386094534074013,2.8117304777363827,-0.287725075724599,-0.47022400886974874,-1.118562218595914,-0.4349581927781234,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9088067835958803,-0.6241969631441714
Mylan N.V.,MYL,0.31109659991345434,-0.24054154579092932,0.08237379945160335,0.09821822503683181,-1.427529635602492,-0.042943473941920045,-0.7884059745131659,-0.07865173864953766,-0.3261963374319796,2.2049714851947773,0.012992028570516683,0.2482228620927539,-1.257715951900443,-1.0135826033862119,-0.30538955359894204,-0.4520919718560282,-1.0271131654452796,-0.5130426673033746,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11810998528224648,-0.4799424948768897
Navient Corporation,NAVI,-0.22332468364227648,-0.5213434934141857,1.1550419426498177,-0.05172254252565946,1.7973947351012411,-0.5891466821151765,-0.499533196143148,-0.14227820497741117,-0.5229783487819751,0.9153620658581422,0.05489988052778833,-0.5545978195615142,-0.4195226876598743,-0.7094548675420377,-0.3443732289078372,-0.4163858066597784,-0.9067854639312867,-0.42431030988831653,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2987247399157017,-0.6819853897713646
"Nasdaq, Inc.",NDAQ,-0.4685176042084517,0.1729777402612294,-0.35271449917100983,-0.3130662688601414,-0.036965916124735786,-0.4096578091743897,-0.8558096227995033,-0.06838620325166804,-0.43203831246877333,0.1757104541733188,0.029278492364337896,1.8882535276018655,0.06504395626989917,-0.18071903320744123,-0.286506835871196,-0.18596945937772902,-0.3235972039268007,-0.055183703041674824,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19546075903031923,-0.22626256509514778
"NextEra Energy, Inc. Common Sto",NEE,-0.32520281246396043,0.8508839347099117,-0.2640869378376302,-0.2019016040162562,0.7988516386677454,0.5976461243122675,0.4946706160803301,-0.10315331143404677,0.2069619146787524,-0.11217269369718946,0.055297111352027875,-0.21530618306147517,0.5147704765825483,0.5768101436888274,-0.2621420388031366,-0.09028809482840346,-0.04925004447489674,0.18616830912728327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9819899080236791,0.25224640081487976
